doc_num,positive,other,neutral,negative
0,0.5748412400484085,0.23770808577537536,0.12070737797766921,0.0667433000169694
1,0.710444833744656,0.16265846687284377,0.08905670910396356,0.03783999856519085
2,0.646303539690764,0.20621835618563317,0.09542115332315794,0.05205696402117606
3,0.6227772793044215,0.2130495645915684,0.10673028761116055,0.05744286423103636
4,0.6435835269781259,0.21131020984970603,0.09603596464372594,0.04907028651079875
5,0.6127258552157361,0.220427100263212,0.10736610120891225,0.05948094498244635
6,0.5876491808891297,0.25363156124949454,0.1058135914802551,0.05290566928684706
7,0.5964254376788934,0.23681589510912693,0.10987710673362013,0.05688156432006503
8,0.5884469556808472,0.2529470674693584,0.10571813002228733,0.05288785152137274
9,0.5966838287810484,0.23632591729983685,0.10999499401077624,0.05699526452614611
10,0.6308134983886372,0.20628585327755317,0.1048609648661857,0.05803967908088282
11,0.6344961063428358,0.20155877281319007,0.10411121184006329,0.059833904775917816
12,0.6056076722840468,0.21917175920680163,0.11744269363892572,0.05777788544461748
13,0.6163266158103943,0.24539169549942014,0.08756089210510248,0.05072079873643811
14,0.6114531404205731,0.2152772291696497,0.1163134068649794,0.056956218056646794
15,0.5582988972847278,0.2548843371466948,0.11080480474405559,0.0760119651497986
16,0.5932885351089331,0.22456807012741378,0.11753081315411967,0.06461257695292047
17,0.6104327925929317,0.20822051815964554,0.114554650115746,0.066792035156309
18,0.6747392654418946,0.18462775394320485,0.09537404268980022,0.04525892795994874
19,0.6488987781383373,0.21238067690972925,0.09057610419889288,0.04814442397198739
20,0.6127085876464844,0.24825356185436245,0.0870900067687034,0.05194784766994412
21,0.6114114022680691,0.21513271877276044,0.11654122486444453,0.056914651001404394
22,0.5582988972847278,0.2548843371466948,0.11080480474405559,0.0760119651497986
23,0.5958918115267386,0.22327886923001358,0.11662604674123797,0.06420326225746133
24,0.557572949391145,0.2548530785223612,0.11131919798656147,0.07625477885505037
25,0.625618040561676,0.20880944641040902,0.11077008476214746,0.05480242517244598
26,0.6365410486857096,0.19486920939137534,0.10734083693629747,0.06124890966263285
27,0.6238876211232153,0.21458926167467543,0.10239666655402754,0.05912645092908416
28,0.6305715163548787,0.20192224706212678,0.11623552913467085,0.05127070901604986
29,0.6365172032799039,0.19230761857969414,0.11206813495872273,0.05910704037108055
30,0.6132897448539734,0.24863238632678983,0.08646116554737086,0.05161670750938351
31,0.6740460419654846,0.18520045086741443,0.09549138039350506,0.04526212232187387
32,0.5863323234594785,0.2481022038711951,0.10413115851294533,0.061434318284647356
33,0.6526327848434448,0.19515581786632535,0.10340503089129921,0.04880636669695373
34,0.6605203598737717,0.19103207496496344,0.09893728112085504,0.04951029288797419
35,0.5961643799587533,0.21532025560736653,0.11407859702767043,0.07443676393962012
36,0.5662866032123566,0.2545641918480396,0.10915728338062758,0.06999193008057769
37,0.5861651805730966,0.24843519954727242,0.10404089673493913,0.06135872798936007
38,0.557572949391145,0.2548530785223612,0.11131919798656147,0.07625477885505037
39,0.6111636735774852,0.22012340139459677,0.11387770484994955,0.054835216418184576
40,0.6740460419654846,0.18520045086741443,0.09549138039350506,0.04526212232187387
41,0.6525110650062561,0.19524062544107434,0.10340797223150727,0.048840337917208626
42,0.6108362343576219,0.2204779971528936,0.11386909494521438,0.054816668956643964
43,0.6152553725242614,0.2406459045410156,0.08928980663418765,0.054808926498517346
44,0.6747878789901733,0.1849307899177074,0.09507994920015332,0.04520137811079617
45,0.5859318215113419,0.24785377285801444,0.10441929596261333,0.061795115085820126
46,0.6529624795913697,0.1948561334609985,0.1033635431528091,0.04881784729659553
47,0.6527434468269349,0.19505476772785182,0.10338870592415329,0.048813075274229005
48,0.5662866032123566,0.2545641918480396,0.10915728338062758,0.06999193008057769
49,0.5957787114161032,0.2150810257428222,0.11435606271994331,0.07478419789630501
50,0.6740460419654846,0.18520045086741443,0.09549138039350506,0.04526212232187387
51,0.6435877895355224,0.1985088205337524,0.10822986640036103,0.04967352870851751
52,0.5613013391311352,0.25041380825524145,0.11225739314865603,0.07602746737225406
53,0.5610880370323474,0.2510445480449841,0.11211086544566425,0.07575655609476734
54,0.6110509302881029,0.22026073408347585,0.11388239643915933,0.05480593432568837
55,0.5857702126869788,0.24810821820910156,0.1044289496225806,0.06169262518568963
56,0.6527434468269349,0.19505476772785182,0.10338870592415329,0.048813075274229005
57,0.5905645026101006,0.21922646642283153,0.11404659678400662,0.07616243402784065
58,0.5609102753492502,0.2506767260627104,0.1123710554809524,0.0760419510143737
59,0.6110509302881029,0.22026073408347585,0.11388239643915933,0.05480593432568837
60,0.5903397864765592,0.2186665740553979,0.11441098122547066,0.07658265863924661
61,0.5973189547657967,0.2282426060022165,0.11965545200897998,0.05478298170298024
62,0.5906494458516439,0.2179079537314397,0.11482742232167054,0.07661517794002533
63,0.5863323234594785,0.2481022038711951,0.10413115851294533,0.061434318284647356
64,0.6528085613250733,0.19498543888330455,0.10338908255100247,0.04881692104041572
65,0.611502327300884,0.21989895844901047,0.11381326884859135,0.05478544281450683
66,0.5440295766229215,0.2544732221766658,0.12267783567633314,0.07881937191173755
67,0.6065996473743802,0.23274544786129675,0.10875427545536127,0.051900642807595376
68,0.605945382799421,0.22662434318945518,0.11581425413134548,0.051616024846831914
69,0.6036579050123692,0.22696293960325414,0.10970742098288608,0.05967173928365806
70,0.5836099717352126,0.23714024449388182,0.1099506901680595,0.06929910616276574
71,0.6178479869114725,0.2179747796372363,0.1060503352139341,0.05812689932798472
72,0.564929021032233,0.2561901215659944,0.11166865947215177,0.0672121904300231
73,0.633529684609837,0.2034985617631011,0.10730615806662369,0.05566559968671446
74,0.6442896482490358,0.1873507787074361,0.10313910387811202,0.06522047555162788
75,0.6510264078776041,0.18721646939714748,0.10546871390016302,0.056288419291377026
76,0.5797630108538128,0.257106400139275,0.10389904012637474,0.05923156412540087
77,0.6603745023409525,0.18528127941923833,0.10241760224259144,0.05192662386495305
78,0.643690614473252,0.20391189484369182,0.10105743560762628,0.0513400590889865
79,0.5801742918351117,0.24843426202149946,0.10467692628941111,0.06671451932668462
80,0.6685624852776527,0.17583382353186605,0.10954364882782097,0.04606005037203427
81,0.5970111475749449,0.21292031827298075,0.13010241489180105,0.05996611803262067
82,0.5705101917619291,0.2627100537976493,0.11320554521744661,0.053574211682881304
83,0.5926043352355128,0.24661380975790642,0.1021161954849958,0.058665670282409856
84,0.6653560572548917,0.18504552170634267,0.09796003997325893,0.051638386898526976
85,0.7101230966417413,0.1617827470365323,0.08966525310748498,0.03842891380190845
86,0.6879334920331052,0.1809495050264032,0.08697796657093258,0.04413904323193583
87,0.7079410718546973,0.16977961382104287,0.0831098172606693,0.03916951574178201
88,0.5923404668768247,0.2366043509294589,0.10370638578509285,0.06734881325974125
89,0.6059615314006805,0.22926019784063098,0.10202069890995817,0.06275757843589717
90,0.6053042101363341,0.21877773447583115,0.11179733408304547,0.06412072791135866
91,0.6461440565494391,0.18349271425260943,0.11117046620123658,0.0591927572117688
92,0.5949945628643036,0.2358559370040893,0.10773428776301439,0.06141519851516928
93,0.5440185770392418,0.2562235107645392,0.12146421847864981,0.07829370278632264
94,0.6058984564410316,0.21310295681986538,0.11239007477545071,0.06860850889804872
95,0.6855262780890745,0.19988984592697195,0.07484725446385491,0.039736598428777005
96,0.7109275653081781,0.1791404794682474,0.07235207781195635,0.037579865496167326
97,0.6477428837255998,0.20305952853099862,0.09879897069185968,0.05039861563339147
98,0.6949212998151779,0.181635301746428,0.0848751716315746,0.03856822596862908
99,0.6221431843612505,0.19718910235425696,0.1142596001534358,0.06640809952564858
100,0.5907459220160609,0.2240416524202927,0.11964807983325872,0.06556433649814643
101,0.6969134211540222,0.178986887820065,0.08575488636270162,0.03834481080994005
