positive,other,neutral,negative,doc_num
0.9554592370986938,0.03070300817489624,0.008281133137643337,0.005556558724492788,0
0.5675503611564636,0.2209697961807251,0.16603031754493713,0.04544951394200325,0
0.5577297210693359,0.24424363672733307,0.1549452692270279,0.04308134317398071,0
0.6999719738960266,0.18842945992946625,0.10286333411931992,0.00873520877212286,1
0.42748337984085083,0.324244886636734,0.20186179876327515,0.04640998691320419,1
0.4110108017921448,0.34281638264656067,0.19380581378936768,0.05236702039837837,1
0.4196943938732147,0.26471883058547974,0.22870886325836182,0.08687791228294373,2
0.6038737297058105,0.22626976668834686,0.15032850205898285,0.01952800527215004,2
0.5885723829269409,0.18475234508514404,0.17047205567359924,0.056203193962574005,2
0.448974072933197,0.33645862340927124,0.14691013097763062,0.06765715777873993,3
0.5690134763717651,0.21332195401191711,0.18287892639636993,0.034785714000463486,3
0.5497570037841797,0.31807249784469604,0.06948036700487137,0.06269016861915588,3
0.9507882595062256,0.03364890441298485,0.009287976659834385,0.006274866871535778,4
0.5242179036140442,0.22552360594272614,0.22170661389827728,0.028551913797855377,4
0.5167049765586853,0.28952884674072266,0.15602140128612518,0.03774477168917656,4
0.857225239276886,0.09545093029737473,0.026410959661006927,0.020912768319249153,5
0.5594927668571472,0.26306045055389404,0.1482241153717041,0.029222629964351654,5
0.6278026103973389,0.1978904753923416,0.09209709614515305,0.08220982551574707,5
0.36034512519836426,0.3245360851287842,0.23434193432331085,0.08077692240476608,6
0.6133162379264832,0.14423160254955292,0.12568868696689606,0.11676345765590668,6
0.5712835192680359,0.2719017565250397,0.0808287262916565,0.07598593831062317,6
0.9622929692268372,0.022693471983075142,0.0090120118111372,0.006001562345772982,7
0.4698016345500946,0.3023258447647095,0.1810348480939865,0.04683766886591911,7
0.5480732917785645,0.23250973224639893,0.15056917071342468,0.06884785741567612,7
0.37533676624298096,0.3373744487762451,0.20229989290237427,0.08498886972665787,8
0.5064365267753601,0.24886931478977203,0.21677036583423615,0.027923747897148132,8
0.7611403465270996,0.14784392714500427,0.06936267018318176,0.021653061732649803,8
0.47013038396835327,0.2726259231567383,0.21661201119422913,0.04063170775771141,9
0.8084079623222351,0.07705025374889374,0.06187795102596283,0.05266381800174713,9
0.4378342032432556,0.43667593598365784,0.07231023162603378,0.05317965894937515,9
0.7298911213874817,0.1454162895679474,0.07220521569252014,0.05248748138546944,10
0.5418071746826172,0.21203668415546417,0.20346342027187347,0.042692627757787704,10
0.5494633316993713,0.34124812483787537,0.090070940554142,0.019217653200030327,10
0.7362461090087891,0.14193330705165863,0.07112909108400345,0.05069150775671005,11
0.5418071746826172,0.21203668415546417,0.20346342027187347,0.042692627757787704,11
0.5494633316993713,0.34124812483787537,0.090070940554142,0.019217653200030327,11
0.9507882595062256,0.03364890441298485,0.009287976659834385,0.006274866871535778,12
0.5242179036140442,0.22552360594272614,0.22170661389827728,0.028551913797855377,12
0.5167049765586853,0.28952884674072266,0.15602140128612518,0.03774477168917656,12
0.9554592370986938,0.03070300817489624,0.008281133137643337,0.005556558724492788,13
0.3865836262702942,0.3718615770339966,0.17838245630264282,0.06317239254713058,13
0.9336492419242859,0.051482342183589935,0.013702392578125,0.0011659441515803337,13
0.47836726903915405,0.2726392149925232,0.2099311202764511,0.039062414318323135,14
0.8084079623222351,0.07705025374889374,0.06187795102596283,0.05266381800174713,14
0.4378342032432556,0.43667593598365784,0.07231023162603378,0.05317965894937515,14
0.7740127444267273,0.07742903381586075,0.07472173124551773,0.07383649051189423,15
0.5594927668571472,0.26306045055389404,0.1482241153717041,0.029222629964351654,15
0.4263335168361664,0.3518727421760559,0.11512639373540878,0.10666730999946594,15
0.5941840410232544,0.224476158618927,0.16116119921207428,0.020178640261292458,16
0.38739320635795593,0.36011525988578796,0.16576609015464783,0.08672547340393066,16
0.6843264698982239,0.23938435316085815,0.03961202874779701,0.036677151918411255,16
0.4190526604652405,0.30328336358070374,0.22724580764770508,0.05041810870170593,17
0.5064365267753601,0.24886931478977203,0.21677036583423615,0.027923747897148132,17
0.7611403465270996,0.14784392714500427,0.06936267018318176,0.021653061732649803,17
0.9322394132614136,0.040822453796863556,0.015205848030745983,0.011732421815395355,18
0.904309093952179,0.06537628173828125,0.027316533029079437,0.0029982023406773806,18
0.5831618905067444,0.2672748863697052,0.12700243294239044,0.02256079390645027,18
0.9425332546234131,0.03647267818450928,0.012136062607169151,0.008857996203005314,19
0.4515673518180847,0.2707909941673279,0.21623648703098297,0.06140519306063652,19
