positive,other,neutral,negative,doc_num
0.483696311712265,0.4520319700241089,0.044119127094745636,0.02015257254242897,0
0.5566676259040833,0.24197110533714294,0.14952482283115387,0.05183640494942665,0
0.6880268454551697,0.23837484419345856,0.05708276107907295,0.016515569761395454,0
0.943152666091919,0.03437187150120735,0.012848146259784698,0.009627419523894787,1
0.4727691113948822,0.31809744238853455,0.15739566087722778,0.05173776298761368,1
0.3616063892841339,0.29652249813079834,0.24480882287025452,0.09706233441829681,1
0.6147387623786926,0.2086714655160904,0.140142560005188,0.036447200924158096,2
0.6030066013336182,0.1469281017780304,0.133585125207901,0.11648024618625641,2
0.40502992272377014,0.2443646639585495,0.24398602545261383,0.10661937296390533,2
0.8673999309539795,0.09245043992996216,0.02084934152662754,0.019300326704978943,3
0.3852928876876831,0.31491002440452576,0.18901847302913666,0.11077862232923508,3
0.33138424158096313,0.2874220311641693,0.276335209608078,0.10485851019620895,3
0.40075647830963135,0.3219270408153534,0.1907849758863449,0.08653154224157333,4
0.5371779203414917,0.19848257303237915,0.1580759882926941,0.10626351833343506,4
0.3790360987186432,0.34206724166870117,0.2064666450023651,0.07243000715970993,4
0.3379833698272705,0.303823858499527,0.21802033483982086,0.14017248153686523,5
0.9311209917068481,0.034915558993816376,0.018603798002004623,0.015359701588749886,5
0.40075647830963135,0.3219270408153534,0.1907849758863449,0.08653154224157333,6
0.5371779203414917,0.19848257303237915,0.1580759882926941,0.10626351833343506,6
0.3790360987186432,0.34206724166870117,0.2064666450023651,0.07243000715970993,6
0.349237859249115,0.30308476090431213,0.21479056775569916,0.13288678228855133,7
0.9311209917068481,0.034915558993816376,0.018603798002004623,0.015359701588749886,7
0.9327247142791748,0.04242892190814018,0.013652064837515354,0.011194323189556599,8
0.6546821594238281,0.23060046136379242,0.09400013089179993,0.020717235282063484,8
0.509787917137146,0.3885374963283539,0.08691132813692093,0.014763282611966133,8
0.39703354239463806,0.26260948181152344,0.2553471028804779,0.08500989526510239,9
0.47328346967697144,0.27180561423301697,0.18458697199821472,0.07032392174005508,9
0.934082567691803,0.044264305382966995,0.020172813907265663,0.0014802549267187715,9
0.6043033599853516,0.19104163348674774,0.1669427454471588,0.03771223500370979,10
0.6460530757904053,0.13292746245861053,0.13047298789024353,0.09054642170667648,10
0.7965738773345947,0.14999854564666748,0.04677656292915344,0.00665106438100338,10
0.7098172903060913,0.2326095551252365,0.03645258769392967,0.02112051285803318,11
0.4124256670475006,0.2902339696884155,0.18966613709926605,0.10767414420843124,11
0.922964334487915,0.059175197035074234,0.011171665042638779,0.006688689813017845,11
0.36944395303726196,0.30025237798690796,0.21686260402202606,0.11344099044799805,12
0.5299673676490784,0.24289721250534058,0.2099364995956421,0.01719886250793934,12
0.6538226008415222,0.2889242470264435,0.04784522205591202,0.00940798968076706,12
0.36231064796447754,0.300350546836853,0.2694520354270935,0.06788677722215652,13
0.4022917151451111,0.3792002201080322,0.1349618285894394,0.08354616910219193,13
0.9297534227371216,0.057173557579517365,0.010750571265816689,0.0023224689066410065,13
0.3636234402656555,0.24446898698806763,0.20580632984638214,0.18610124289989471,14
0.3760862946510315,0.3683714270591736,0.16807761788368225,0.08746463805437088,14
0.4239266514778137,0.21330052614212036,0.2046084851026535,0.15816429257392883,14
0.4741021394729614,0.2546676993370056,0.1875130832195282,0.08371714502573013,15
0.438792884349823,0.21029715240001678,0.191680908203125,0.15922905504703522,15
0.9474353790283203,0.024686304852366447,0.019174326211214066,0.008703961968421936,15
0.5841251611709595,0.18913373351097107,0.17796890437602997,0.048772215843200684,16
0.438792884349823,0.21029715240001678,0.191680908203125,0.15922905504703522,16
0.48034706711769104,0.34392279386520386,0.1574563831090927,0.01827380433678627,16
0.5027843713760376,0.2235928475856781,0.2161393165588379,0.05748351290822029,17
0.4556819498538971,0.23166382312774658,0.21972014009952545,0.09293411672115326,17
0.6140536069869995,0.2586347460746765,0.1101885512471199,0.01712305285036564,17
0.8287763595581055,0.12596651911735535,0.025471383705735207,0.01978573389351368,18
0.5587763786315918,0.21008238196372986,0.18059970438480377,0.05054153874516487,18
0.36231064796447754,0.300350546836853,0.2694520354270935,0.06788677722215652,19
0.4022917151451111,0.3792002201080322,0.1349618285894394,0.08354616910219193,19
0.9297534227371216,0.057173557579517365,0.010750571265816689,0.0023224689066410065,19
0.31175193190574646,0.305451363325119,0.22241175174713135,0.16038498282432556,20
0.39955300092697144,0.3711950182914734,0.1487928330898285,0.08045917749404907,20
0.9395049810409546,0.04208686202764511,0.011617280542850494,0.0067908260971307755,20
0.33699604868888855,0.3020031154155731,0.1902155727148056,0.17078521847724915,21
0.818671464920044,0.09557206183671951,0.0772693008184433,0.008487244136631489,21
0.9664844870567322,0.016622262075543404,0.01181736495345831,0.00507589103654027,21
0.5620627403259277,0.206634521484375,0.19051025807857513,0.040792517364025116,22
0.783888578414917,0.10918743163347244,0.05694139376282692,0.04998251050710678,22
0.9513245820999146,0.02936706878244877,0.012354040518403053,0.00695418007671833,22
0.5517715215682983,0.20985615253448486,0.18226824700832367,0.056104108691215515,23
0.6902698874473572,0.12793736159801483,0.10758604109287262,0.07420680671930313,23
0.443673700094223,0.29341721534729004,0.22156839072704315,0.041340719908475876,23
0.36231064796447754,0.300350546836853,0.2694520354270935,0.06788677722215652,24
0.4022917151451111,0.3792002201080322,0.1349618285894394,0.08354616910219193,24
0.9297534227371216,0.057173557579517365,0.010750571265816689,0.0023224689066410065,24
0.36181145906448364,0.2836143374443054,0.2802524268627167,0.07432175427675247,25
0.6837451457977295,0.15396445989608765,0.08696112781763077,0.07532927393913269,25
0.8195382356643677,0.12853538990020752,0.041102565824985504,0.010823775082826614,25
0.3726567029953003,0.3021930456161499,0.2044411599636078,0.12070906162261963,26
0.7100037932395935,0.11041206866502762,0.10702618211507797,0.07255802303552628,26
0.3843938708305359,0.2589603364467621,0.22714850306510925,0.12949733436107635,27
0.4022917151451111,0.3792002201080322,0.1349618285894394,0.08354616910219193,27
0.9395049810409546,0.04208686202764511,0.011617280542850494,0.0067908260971307755,27
0.31175193190574646,0.305451363325119,0.22241175174713135,0.16038498282432556,28
0.39955300092697144,0.3711950182914734,0.1487928330898285,0.08045917749404907,28
0.9395049810409546,0.04208686202764511,0.011617280542850494,0.0067908260971307755,28
0.31175193190574646,0.305451363325119,0.22241175174713135,0.16038498282432556,29
0.39955300092697144,0.3711950182914734,0.1487928330898285,0.08045917749404907,29
0.9395049810409546,0.04208686202764511,0.011617280542850494,0.0067908260971307755,29
0.4140264093875885,0.288827508687973,0.21380102634429932,0.08334503322839737,30
0.783888578414917,0.10918743163347244,0.05694139376282692,0.04998251050710678,30
0.9345061182975769,0.04371147230267525,0.013369347900152206,0.008413013070821762,30
0.36231064796447754,0.300350546836853,0.2694520354270935,0.06788677722215652,31
0.4022917151451111,0.3792002201080322,0.1349618285894394,0.08354616910219193,31
0.9297534227371216,0.057173557579517365,0.010750571265816689,0.0023224689066410065,31
0.3544376790523529,0.28960707783699036,0.27895087003707886,0.07700435072183609,32
0.3414321541786194,0.2929202914237976,0.23313511908054352,0.1325124353170395,32
0.418809711933136,0.300563246011734,0.1575782746076584,0.12304875254631042,32
0.5517715215682983,0.20985615253448486,0.18226824700832367,0.056104108691215515,33
0.6902698874473572,0.12793736159801483,0.10758604109287262,0.07420680671930313,33
0.443673700094223,0.29341721534729004,0.22156839072704315,0.041340719908475876,33
0.31175193190574646,0.305451363325119,0.22241175174713135,0.16038498282432556,34
0.39955300092697144,0.3711950182914734,0.1487928330898285,0.08045917749404907,34
0.9395049810409546,0.04208686202764511,0.011617280542850494,0.0067908260971307755,34
0.5196201801300049,0.35779717564582825,0.07790464907884598,0.04467795044183731,35
0.3643587827682495,0.2959215044975281,0.2154315561056137,0.1242881640791893,35
0.8157592415809631,0.1317565143108368,0.02906743623316288,0.02341681532561779,35
0.5517715215682983,0.20985615253448486,0.18226824700832367,0.056104108691215515,36
0.6902698874473572,0.12793736159801483,0.10758604109287262,0.07420680671930313,36
0.443673700094223,0.29341721534729004,0.22156839072704315,0.041340719908475876,36
0.5111823678016663,0.35036978125572205,0.08675368130207062,0.05169409513473511,37
0.3643587827682495,0.2959215044975281,0.2154315561056137,0.1242881640791893,37
0.8157592415809631,0.1317565143108368,0.02906743623316288,0.02341681532561779,37
