positive,other,neutral,negative,doc_num
0.5511109232902527,0.2639053165912628,0.14959834516048431,0.03538541495800018,0
0.7888869643211365,0.11604201793670654,0.052805300801992416,0.04226567596197128,0
0.31440991163253784,0.26159191131591797,0.2344139814376831,0.18958421051502228,0
0.9726396799087524,0.01324409805238247,0.009661245159804821,0.004454956389963627,1
0.6346093416213989,0.2755884826183319,0.0702674612402916,0.019534684717655182,1
0.44935622811317444,0.2681528925895691,0.19882448017597198,0.0836663767695427,1
0.4183236360549927,0.3086850047111511,0.20225346088409424,0.07073786109685898,2
0.28255853056907654,0.27446654438972473,0.2572880685329437,0.1856869012117386,2
0.3831147849559784,0.2596608102321625,0.2067960947751999,0.15042823553085327,3
0.4511318802833557,0.30694469809532166,0.2058105319738388,0.03611289709806442,3
0.857998788356781,0.09591005742549896,0.023058919236063957,0.02303219586610794,3
0.552119791507721,0.28037309646606445,0.13138723373413086,0.03611995279788971,4
0.6624494194984436,0.26966917514801025,0.041456110775470734,0.02642533928155899,4
0.869222104549408,0.10632730275392532,0.012850681319832802,0.011599876917898655,5
0.4697728157043457,0.23384402692317963,0.21877390146255493,0.07760926336050034,5
0.5468189120292664,0.287861704826355,0.1294575035572052,0.03586191311478615,6
0.6624494194984436,0.26966917514801025,0.041456110775470734,0.02642533928155899,6
0.8791319727897644,0.08859679847955704,0.016317764297127724,0.015953432768583298,7
0.4697728157043457,0.23384402692317963,0.21877390146255493,0.07760926336050034,7
0.9697665572166443,0.017062243074178696,0.008665281347930431,0.0045058224350214005,8
0.7337417602539062,0.16646438837051392,0.08326324820518494,0.016530638560652733,8
0.5015885233879089,0.38722363114356995,0.08867638558149338,0.022511420771479607,8
0.8742605447769165,0.09561215341091156,0.01631782576441765,0.013809447176754475,9
0.7337417602539062,0.16646438837051392,0.08326324820518494,0.016530638560652733,9
0.6185353994369507,0.27604591846466064,0.09358825534582138,0.01183036807924509,9
0.466634064912796,0.27229294180870056,0.19199861586093903,0.06907442212104797,10
0.6175475120544434,0.1743413656949997,0.17184223234653473,0.036268871277570724,10
0.38537853956222534,0.35743844509124756,0.161725714802742,0.09545737504959106,11
0.7500004768371582,0.18657244741916656,0.036850132048130035,0.02657693810760975,11
0.38031432032585144,0.31337469816207886,0.19453668594360352,0.11177428066730499,11
0.4195708632469177,0.24030575156211853,0.238479346036911,0.10164408385753632,12
0.38031432032585144,0.31337469816207886,0.19453668594360352,0.11177428066730499,12
0.4018915593624115,0.32803836464881897,0.21396353840827942,0.056106533855199814,12
0.8049418926239014,0.13723158836364746,0.030896207317709923,0.02693030796945095,13
0.4743291735649109,0.28148043155670166,0.22339527308940887,0.02079513669013977,13
0.8402541279792786,0.11479061841964722,0.026458438485860825,0.018496815115213394,14
0.2992536127567291,0.26664403080940247,0.24768918752670288,0.18641316890716553,14
0.8981642723083496,0.08407603204250336,0.009476450271904469,0.008283289149403572,15
0.47762706875801086,0.23495449125766754,0.20751190185546875,0.07990656793117523,15
0.5717143416404724,0.36702731251716614,0.04297902062535286,0.018279369920492172,15
0.4614691734313965,0.26659515500068665,0.19475965201854706,0.077176034450531,16
0.5970192551612854,0.20071086287498474,0.16292765736579895,0.03934216499328613,16
0.8743268251419067,0.09388402104377747,0.01698760688304901,0.014801659621298313,16
0.5081615447998047,0.30491316318511963,0.1258505880832672,0.06107473000884056,17
0.38031432032585144,0.31337469816207886,0.19453668594360352,0.11177428066730499,17
0.3934495151042938,0.3750230669975281,0.16413938999176025,0.06738805770874023,17
0.38754111528396606,0.32212814688682556,0.2017270028591156,0.08860380202531815,18
0.38453853130340576,0.32106027007102966,0.22209668159484863,0.07230446487665176,18
0.8451437950134277,0.10220233350992203,0.02702687680721283,0.02562706544995308,19
0.4692085087299347,0.28515222668647766,0.2244151532649994,0.021224094554781914,19
0.3716007173061371,0.32914218306541443,0.22473756968975067,0.07451958954334259,20
0.8411910533905029,0.10613115131855011,0.026739099994301796,0.02593865431845188,20
0.31989556550979614,0.2886572778224945,0.2764109671115875,0.11503612250089645,21
0.9565485119819641,0.026003394275903702,0.010973582044243813,0.006474534515291452,21
0.45903390645980835,0.32236140966415405,0.16879330575466156,0.04981135204434395,22
0.6159284710884094,0.20499174296855927,0.1465446799993515,0.032535113394260406,22
0.37993308901786804,0.3487706184387207,0.19506369531154633,0.07623253017663956,23
0.38453853130340576,0.32106027007102966,0.22209668159484863,0.07230446487665176,23
0.8451437950134277,0.10220233350992203,0.02702687680721283,0.02562706544995308,24
0.4692085087299347,0.28515222668647766,0.2244151532649994,0.021224094554781914,24
0.3827090561389923,0.29794934391975403,0.2558990716934204,0.06344252824783325,25
0.7801021933555603,0.1560114473104477,0.03300894424319267,0.030877448618412018,25
0.3952317535877228,0.34554800391197205,0.15354299545288086,0.10567725449800491,26
0.5341194868087769,0.21434465050697327,0.1919713020324707,0.05956459790468216,26
0.8451437950134277,0.10220233350992203,0.02702687680721283,0.02562706544995308,27
0.38868752121925354,0.28615137934684753,0.26990175247192383,0.055259376764297485,27
0.36444661021232605,0.34269383549690247,0.22267428040504456,0.07018532603979111,28
0.7801021933555603,0.1560114473104477,0.03300894424319267,0.030877448618412018,28
0.36444661021232605,0.34269383549690247,0.22267428040504456,0.07018532603979111,29
0.8366335034370422,0.1103479340672493,0.026686174795031548,0.026332369074225426,29
0.3782607913017273,0.3747389614582062,0.17660698294639587,0.07039330899715424,30
0.553887665271759,0.25562554597854614,0.1528332382440567,0.037653516978025436,30
0.7292846441268921,0.23744674026966095,0.021197451278567314,0.012071159668266773,30
0.8451437950134277,0.10220233350992203,0.02702687680721283,0.02562706544995308,31
0.4692085087299347,0.28515222668647766,0.2244151532649994,0.021224094554781914,31
0.8475403189659119,0.10106900334358215,0.026183346286416054,0.025207391008734703,32
0.34022030234336853,0.2742704153060913,0.27422577142715454,0.11128345876932144,32
0.36052796244621277,0.35865315794944763,0.2008681744337082,0.07995068281888962,33
0.38453853130340576,0.32106027007102966,0.22209668159484863,0.07230446487665176,33
0.36444661021232605,0.34269383549690247,0.22267428040504456,0.07018532603979111,34
0.8366335034370422,0.1103479340672493,0.026686174795031548,0.026332369074225426,34
0.4200291931629181,0.3417397737503052,0.17787043750286102,0.06036055460572243,35
0.7340566515922546,0.18770906329154968,0.057171907275915146,0.02106231451034546,35
0.36052796244621277,0.35865315794944763,0.2008681744337082,0.07995068281888962,36
0.38453853130340576,0.32106027007102966,0.22209668159484863,0.07230446487665176,36
0.6722988486289978,0.20352548360824585,0.08079386502504349,0.04338185489177704,37
0.3643587827682495,0.2959215044975281,0.2154315561056137,0.1242881640791893,37
0.5189694166183472,0.23765383660793304,0.17581598460674286,0.06756073981523514,38
0.831425666809082,0.1270480453968048,0.02256949432194233,0.01895679533481598,38
0.4067588150501251,0.3532017767429352,0.17415331304073334,0.06588617712259293,39
0.7340566515922546,0.18770906329154968,0.057171907275915146,0.02106231451034546,39
0.3834799528121948,0.3284720182418823,0.21664035320281982,0.07140765339136124,40
0.8366335034370422,0.1103479340672493,0.026686174795031548,0.026332369074225426,40
0.37993308901786804,0.3487706184387207,0.19506369531154633,0.07623253017663956,41
0.38453853130340576,0.32106027007102966,0.22209668159484863,0.07230446487665176,41
0.9547812938690186,0.030967188999056816,0.0084237614646554,0.005827861372381449,42
0.5260942578315735,0.27371901273727417,0.10286428034305573,0.09732244163751602,42
0.9093286991119385,0.06083126366138458,0.016736099496483803,0.013103963807225227,43
0.4993409812450409,0.2906055450439453,0.1789451390504837,0.031108254566788673,43
0.732448399066925,0.12848809361457825,0.07291392982006073,0.06614962220191956,43
0.8220285177230835,0.1292020082473755,0.028544241562485695,0.02022528275847435,44
0.7337417602539062,0.16646438837051392,0.08326324820518494,0.016530638560652733,44
0.6856352686882019,0.2211494743824005,0.08131785690784454,0.011897381395101547,44
0.6017254590988159,0.1563575714826584,0.13234786689281464,0.10956904292106628,45
0.48806485533714294,0.24755027890205383,0.20340265333652496,0.06098220497369766,45
0.40675288438796997,0.2426556497812271,0.17883285880088806,0.17175866663455963,45
0.460572212934494,0.2514387369155884,0.2500356137752533,0.03795342519879341,46
0.4710334837436676,0.2358197420835495,0.148466095328331,0.1446806639432907,46
0.6479519605636597,0.1652834266424179,0.10228192061185837,0.0844826027750969,47
0.6058363914489746,0.25090301036834717,0.11647482216358185,0.02678583562374115,47
0.8955305218696594,0.06428130716085434,0.0230602715164423,0.017127903178334236,48
0.40716975927352905,0.30825644731521606,0.1874954253435135,0.09707844257354736,48
0.9497030377388,0.03172406181693077,0.011312590911984444,0.007260226644575596,48
0.8475403189659119,0.10106900334358215,0.026183346286416054,0.025207391008734703,49
0.4276118874549866,0.3376081883907318,0.16409748792648315,0.07068249583244324,49
0.9589977860450745,0.025630667805671692,0.009998947381973267,0.005372681189328432,49
0.4642888903617859,0.26648321747779846,0.16126024723052979,0.10796758532524109,50
0.4169751703739166,0.3506932854652405,0.1639409214258194,0.06839066743850708,50
0.9493930339813232,0.03638502582907677,0.008064611814916134,0.006157325580716133,51
0.5673532485961914,0.24242769181728363,0.13365918397903442,0.05655992403626442,51
0.4746944308280945,0.42336514592170715,0.06479612737894058,0.03714422136545181,52
0.8293574452400208,0.09575699269771576,0.06353700160980225,0.011348692700266838,52
0.8257468938827515,0.07437746226787567,0.05265578255057335,0.04721986874938011,53
0.4886772334575653,0.2176569551229477,0.1940167397260666,0.09964913129806519,53
0.9011244177818298,0.05995383486151695,0.022700298577547073,0.016221461817622185,54
0.42427656054496765,0.3614981174468994,0.15749242901802063,0.05673279985785484,54
0.9405279159545898,0.039971720427274704,0.011254980228841305,0.008245443925261497,55
0.49222126603126526,0.23371164500713348,0.20952928066253662,0.06453772634267807,55
0.427606463432312,0.3523779511451721,0.17434848845005035,0.04566710442304611,56
0.9366670250892639,0.04057960957288742,0.013388898223638535,0.009364561177790165,56
0.4589860439300537,0.38659122586250305,0.10668032616376877,0.04774237051606178,57
0.9451335072517395,0.03487800806760788,0.012170135043561459,0.00781828910112381,57
0.5482587814331055,0.278026819229126,0.11978773772716522,0.053926676511764526,58
0.4058457612991333,0.30582427978515625,0.21464385092258453,0.0736861377954483,58
0.9519811868667603,0.029386818408966064,0.011242921464145184,0.007389063015580177,59
0.4924715757369995,0.23418095707893372,0.1852698177099228,0.088077612221241,59
0.6085695028305054,0.25320813059806824,0.08342523872852325,0.05479711666703224,60
0.33534371852874756,0.29379385709762573,0.26324841380119324,0.1076139584183693,60
0.5276513695716858,0.2557142376899719,0.17551320791244507,0.041121240705251694,61
0.9154886603355408,0.05475416034460068,0.016205834224820137,0.01355120912194252,61
0.947307825088501,0.038015369325876236,0.008380468934774399,0.006296276580542326,62
0.48836782574653625,0.24913214147090912,0.21284307539463043,0.04965689033269882,62
0.5573539733886719,0.23277495801448822,0.17651169002056122,0.033359345048666,63
0.7973015308380127,0.1397506296634674,0.031875334680080414,0.031072575598955154,63
0.39540737867355347,0.33096352219581604,0.21674399077892303,0.056885067373514175,64
0.7973802089691162,0.14026586711406708,0.03144356608390808,0.03091035597026348,64
0.42575234174728394,0.28134605288505554,0.23458915948867798,0.05831238254904747,65
0.7596901059150696,0.15860305726528168,0.0444246269762516,0.03728220611810684,65
0.3856083154678345,0.2968202829360962,0.26526254415512085,0.052308835089206696,66
0.7801021933555603,0.1560114473104477,0.03300894424319267,0.030877448618412018,66
0.4190829396247864,0.31613826751708984,0.21327689290046692,0.05150189250707626,67
0.33385366201400757,0.31569939851760864,0.23253926634788513,0.11790764331817627,67
0.5869765281677246,0.18981866538524628,0.11853541433811188,0.1046694964170456,68
0.3614453375339508,0.2797977030277252,0.18354620039463043,0.17521072924137115,68
0.3716440796852112,0.2741435170173645,0.2697781026363373,0.08443435281515121,69
0.8314277529716492,0.11007991433143616,0.029719403013586998,0.028772970661520958,69
0.4614700376987457,0.2578140199184418,0.2105722725391388,0.07014363259077072,70
0.31363043189048767,0.26677411794662476,0.2643839716911316,0.15521152317523956,70
0.8460620641708374,0.0970202088356018,0.02982102707028389,0.02709672786295414,70
0.35140547156333923,0.23644183576107025,0.23228082060813904,0.17987185716629028,71
0.8314277529716492,0.11007991433143616,0.029719403013586998,0.028772970661520958,71
0.8660237193107605,0.0915384441614151,0.021517714485526085,0.02092014253139496,72
0.34846583008766174,0.3365325927734375,0.17105555534362793,0.14394597709178925,72
0.43359512090682983,0.33431658148765564,0.1506434828042984,0.08144479990005493,73
0.7340566515922546,0.18770906329154968,0.057171907275915146,0.02106231451034546,73
0.41252362728118896,0.397478848695755,0.15529000759124756,0.03470749780535698,74
0.9204654097557068,0.040407489985227585,0.0241176076233387,0.015009592287242413,74
0.37138643860816956,0.30863434076309204,0.26997068524360657,0.05000849813222885,75
0.8411910533905029,0.10613115131855011,0.026739099994301796,0.02593865431845188,75
0.43643975257873535,0.4040890038013458,0.11225756257772446,0.04721374064683914,76
0.5567317008972168,0.19820766150951385,0.16466939449310303,0.08039127290248871,76
0.7340566515922546,0.18770906329154968,0.057171907275915146,0.02106231451034546,76
0.8699879050254822,0.08083110302686691,0.02459525689482689,0.024585604667663574,77
0.62083500623703,0.20138442516326904,0.14660480618476868,0.031175829470157623,77
0.5494874119758606,0.241943821310997,0.17351680994033813,0.03505196049809456,77
0.9080303907394409,0.05649572238326073,0.021220695227384567,0.014253289438784122,78
0.40971407294273376,0.2736877202987671,0.2647218108177185,0.05187639966607094,78
0.6085695028305054,0.25320813059806824,0.08342523872852325,0.05479711666703224,79
0.33534371852874756,0.29379385709762573,0.26324841380119324,0.1076139584183693,79
0.7543447613716125,0.18594875931739807,0.037244874984025955,0.022461559623479843,80
0.3698040843009949,0.2626933157444,0.1980423480272293,0.1694602221250534,80
0.8028542995452881,0.13817471265792847,0.03555307909846306,0.023417863994836807,81
0.3698040843009949,0.2626933157444,0.1980423480272293,0.1694602221250534,81
