doc_num,positive,other,neutral,negative
0,0.6245891551176707,0.2036426315704981,0.13747084140777582,0.034297395497560466
1,0.6649753352006277,0.17806078866124145,0.12917330550650755,0.027790533999601966
2,0.42450328171253204,0.34310124814510345,0.15381412953138346,0.0785813312977552
3,0.5025257468223572,0.24739197393258414,0.16934755444526664,0.08073474156359826
4,0.6783555299043655,0.2102835234254598,0.074999114498496,0.03636179235763845
5,0.6872683962186178,0.16757130871216452,0.10409475800891714,0.041065520451714535
6,0.7168126702308655,0.18885160610079765,0.05204090941697355,0.04229485010728235
7,0.38599836826324463,0.3505655626455943,0.1802461196978887,0.0831899357338746
8,0.5098481476306915,0.2579800188541412,0.14990227110683915,0.08226956706494087
9,0.542471706867218,0.31394200026988983,0.08028484880924219,0.0633014272898435
10,0.41533421725034714,0.27349356561899185,0.2120735235512256,0.09909868193790312
11,0.498438020547231,0.26784259080886835,0.13815285265445706,0.09556653847297027
12,0.6647116541862488,0.2586535662412643,0.05925014242529865,0.01738464413210745
13,0.7893971800804138,0.0991902016103267,0.0721500543877482,0.039262626320123596
14,0.5136598348617554,0.3409448564052582,0.08391903340816495,0.061476258561015046
15,0.5434600611527761,0.24146491785844162,0.1480930720766385,0.06698196381330486
16,0.3838569819927215,0.3514701575040817,0.15986056998372075,0.10481225885450834
17,0.4225333829720815,0.28858622908592224,0.18939295659462607,0.0994874462485313
18,0.4866819580396016,0.33944126466910035,0.12378552556037899,0.0500912455221017
19,0.4119967222213745,0.31732417643070215,0.20375774800777435,0.0669213607907295
20,0.5436392823855082,0.2665092051029205,0.13020911688605943,0.05964237948258713
21,0.5941574275493622,0.2223410382866859,0.11275301873683925,0.0707485470920801
22,0.42355582118034363,0.3203899562358856,0.15311250090599055,0.1029417105019092
23,0.44348517060279846,0.3517283648252487,0.12925884127616874,0.07552764192223545
24,0.42083764076232905,0.3651581853628158,0.11899099498987195,0.0950131900608539
25,0.38975128531455994,0.3532755821943283,0.18989200145006174,0.06708113104104996
26,0.4831365644931793,0.21513868868350983,0.17367404699325556,0.1280506923794746
27,0.4532766342163086,0.24430197477340695,0.20939658582210535,0.09302479401230809
28,0.6482285559177399,0.165848970413208,0.12030560150742525,0.0656168381683528
29,0.7757771611213684,0.11043976868192353,0.0879340404644608,0.0258490269382794
30,0.38805215060710907,0.29828332364559174,0.16273405775427816,0.15093049779534334
31,0.5152758806943893,0.23584645241498947,0.17005480825901031,0.0788228120654821
32,0.5744820833206177,0.25253444910049433,0.10314016789197919,0.0698433127254247
33,0.49642622470855713,0.3040033280849457,0.1399602741003036,0.0596101433038711
34,0.4655149281024933,0.34823237359523773,0.1185799725353717,0.0676727704703807
35,0.6185601353645325,0.21824642270803452,0.10191002053519087,0.06128337730964023
36,0.37892728050549823,0.24647877116998032,0.22720274825890854,0.14739120503266648
37,0.533283993601799,0.25326921790838236,0.11287033092230556,0.1005764660658314
38,0.556609258055687,0.19469735026359553,0.14645535871386525,0.1022380553185939
39,0.46546995639801025,0.36189295351505274,0.08783690910786389,0.08480017259716985
40,0.6191885769367218,0.24862488110860184,0.10284742712974543,0.029339134072264
41,0.525177131096522,0.25470916926860804,0.1683044806122779,0.051809211572011266
42,0.492302730679512,0.27982712537050247,0.16944236308336255,0.058427814394235555
43,0.5598618388175964,0.22125529497861857,0.1439481452107429,0.07493469677865505
44,0.4813172221183777,0.33447897434234614,0.12637958303093905,0.05782419908791775
45,0.6466302871704102,0.18621555964152017,0.1451155990362167,0.02203856781125063
46,0.5738320648670197,0.3056006282567978,0.08601333573460576,0.03455398883670565
47,0.5530200600624084,0.2828385680913925,0.10999292740598315,0.054148448165506104
48,0.42224722107251483,0.2393170346816381,0.18732001880804697,0.15111570556958517
49,0.6484760840733846,0.2585726131995519,0.07117942720651622,0.021771880798041765
50,0.7173677682876587,0.16634521447122097,0.10456370562314986,0.01172328717075285
51,0.6365745266278585,0.22716824213663736,0.09539780517419176,0.0408594387893875
52,0.5808628300825754,0.2520885597914457,0.13515702324608955,0.031891574151813935
53,0.4320599635442098,0.276582012573878,0.20154537260532376,0.08981263389190032
