doc_num,positive,other,neutral,negative
0,0.6345286294817924,0.22441230528056616,0.08269000146538014,0.058369049336761174
1,0.49405528903007506,0.27152818143367763,0.13882933706045147,0.09558719918131826
2,0.40677596628665924,0.31192104518413544,0.21256521344184873,0.06873779650777573
3,0.5787874519824981,0.18578337766230105,0.16549839600920674,0.06993077388033267
4,0.47722079753875735,0.30122171640396117,0.16688074767589567,0.05467673689126966
5,0.4178137580553691,0.2827698091665904,0.18936094641685483,0.11005544165770208
6,0.4855134427547455,0.28495085835456846,0.16203812062740325,0.06749759502708907
7,0.5889261116584142,0.21856432314962146,0.1348881643886367,0.0576213970780372
8,0.6519340475400289,0.2026736419647932,0.11061231093481179,0.03477999383661271
9,0.5370753258466721,0.26307284583648044,0.12708898292233542,0.07276286697015162
10,0.5819607973098755,0.20758731430396435,0.13446533167734737,0.07598653875174927
11,0.5597720891237259,0.21212272346019742,0.15478949993848798,0.07331571308895943
12,0.5066546976566315,0.2770980387926102,0.15565912574529642,0.060588114708661975
13,0.7106978371739388,0.18147990480065343,0.08673752564936872,0.021084762411192025
14,0.5926654264330864,0.2907753363251686,0.09264321951195592,0.023915998637676177
15,0.4719723016023636,0.22875357605516908,0.1772811114788055,0.12199299968779083
16,0.42346049845218653,0.31651666760444636,0.18423099443316457,0.0757918283343315
17,0.4434410035610199,0.30192608758807177,0.17562166415154934,0.07901122141629453
18,0.45617733597755433,0.34732408225536343,0.1391793422400951,0.05731923878192898
19,0.5718834847211838,0.20206747390329835,0.14223267603665588,0.08381633518729355
20,0.48433636625607807,0.27816050375501317,0.1590634346939623,0.0784396965367098
21,0.4935963104168574,0.32259127249320346,0.11700390946740902,0.06680850638076659
22,0.45987287163734436,0.26398479938507075,0.18826573193073268,0.08787659928202626
23,0.4989253878593445,0.28614368438720705,0.1615088492631912,0.05342206768691534
24,0.5855884909629822,0.23482801914215085,0.1275647863745689,0.05201871339231726
25,0.5099612474441528,0.2333794802427292,0.1802259132266044,0.07643333896994586
26,0.41304485499858856,0.2874703630805015,0.20707820728421208,0.09240658814087507
