doc_num,positive,other,neutral,negative
0,0.656832883755366,0.2020366365710894,0.10138590012987446,0.03974454353253044
1,0.6066137651602427,0.2118499999245008,0.13659217332800225,0.04494411327565707
2,0.5351162552833557,0.21087391177813206,0.1708206137021382,0.08318923041224476
3,0.5978520711263021,0.19869292030731836,0.13511738926172254,0.0683376478652159
4,0.5880596041679382,0.18756816908717155,0.14447819814085955,0.0798940500244498
5,0.5131613463163376,0.22192646563053126,0.1883767545223236,0.07653537765145295
6,0.5969079434871674,0.1878250651061535,0.1385942660272121,0.0766727430745959
7,0.5131613463163376,0.22192646563053126,0.1883767545223236,0.07653537765145295
8,0.6949478685855865,0.19739950634539122,0.08516395278275007,0.02248869976028795
9,0.6663577159245809,0.1689382729430993,0.1331085817267497,0.03159542665040737
10,0.6277506748835245,0.19911688566207877,0.12833911428848896,0.04479332982252037
11,0.5091244578361511,0.24293129146099088,0.1804237067699432,0.06752057156215106
12,0.5639491478602091,0.24689414600531256,0.15718145295977587,0.031975259538739864
13,0.5651038984457651,0.24586286395788184,0.13804357064266995,0.050989676266908625
14,0.39995155731836957,0.27652357021967566,0.1875207920869191,0.13600410024325046
15,0.5091244578361511,0.24293129146099088,0.1804237067699432,0.06752057156215106
16,0.5091244578361511,0.24293129146099088,0.1804237067699432,0.06752057156215106
17,0.5145151118437449,0.24569542706012723,0.18765779832998908,0.0521316879118482
18,0.7080899775028229,0.1574252434074878,0.10121824778616424,0.03326652664691205
19,0.5769022504488627,0.23217534770568207,0.12453687936067574,0.0663855255891879
20,0.6028308173020681,0.21813685198624924,0.13130556046962735,0.047726777071754066
21,0.581256777048111,0.20577780405680332,0.14209044724702832,0.07087501138448714
22,0.7633772293726603,0.1134920256833235,0.0886675007641315,0.0344632396784921
23,0.4944751113653183,0.2381650879979133,0.21151098608970637,0.05584884434938425
24,0.5769022504488627,0.23217534770568207,0.12453687936067574,0.0663855255891879
25,0.5349279741446177,0.22940376400947568,0.16666743035117784,0.0690008178353309
26,0.535596027970314,0.20958848297595978,0.16093380004167557,0.0938816666603088
27,0.5769022504488627,0.23217534770568207,0.12453687936067574,0.0663855255891879
28,0.535078356663386,0.22936859726905814,0.1667798844476541,0.06877314547697697
29,0.604964961608251,0.21634774903456366,0.1315219551324844,0.04716531125207737
30,0.7633772293726603,0.1134920256833235,0.0886675007641315,0.0344632396784921
31,0.5769022504488627,0.23217534770568207,0.12453687936067574,0.0663855255891879
32,0.3885931074619293,0.2803498208522796,0.2160581399997075,0.11499891678492226
33,0.49694858491420746,0.2366576120257377,0.21183187514543528,0.05456195957958695
34,0.604964961608251,0.21634774903456366,0.1315219551324844,0.04716531125207737
35,0.7280967632929484,0.13783477184673146,0.0921775844569007,0.04189090197905893
36,0.49694858491420746,0.2366576120257377,0.21183187514543528,0.05456195957958695
37,0.7290953695774078,0.1392229938258727,0.09134946732471383,0.0403321920894086
38,0.6202646990617117,0.1954369395971298,0.12595729529857633,0.058341071009635904
39,0.6962204376856486,0.15149745779732857,0.10573398042470213,0.046548148151487063
40,0.6021306216716766,0.22011503080526984,0.13001291453838346,0.04774141497910017
41,0.4944751113653183,0.2381650879979133,0.21151098608970637,0.05584884434938425
42,0.7026597559452057,0.16983312182128427,0.08891813410446045,0.03858900419436395
43,0.7608265082041422,0.13629016404350597,0.07826912899812057,0.024614166468381868
44,0.6368346114953359,0.2522380053997039,0.0889906492084264,0.021936773632963466
45,0.414724995692571,0.3103676935036977,0.15942144890626272,0.11548588176568343
46,0.5569936136404673,0.2398793287575245,0.15464115266998607,0.048485915952672536
47,0.6928329070409139,0.17000606656074524,0.0827121045440435,0.0544488622496525
48,0.676028827826182,0.19980514049530027,0.08601997823764879,0.038146055342319095
49,0.46450962622960407,0.2312924762566884,0.1772226865092913,0.12697522838910416
50,0.6027099564671516,0.20511256530880922,0.11986213736236093,0.0723153559956699
51,0.49792782962322235,0.2137544602155685,0.1766700148582458,0.11164770275354385
52,0.7055433988571167,0.18860766788323716,0.0818363651633262,0.024012567785878933
53,0.6182436048984528,0.19998111824194587,0.1224005321661631,0.0593747273087501
54,0.5526919066905975,0.2726195106903712,0.10456373045841848,0.07012485836942987
55,0.6156992117563883,0.23678343618909517,0.09599182258049643,0.05152550921775393
56,0.4784315526485443,0.31517643729845685,0.1610816915829976,0.0453103457887967
