doc_num,pred,NEGATIVE,POSITIVE
0,0.5,0.496988319,0.50301167
1,1.0,0.009723489949999999,0.99027652
2,0.0,0.99636923,0.0036307768
3,1.0,0.0050099338000000005,0.9949900833333333
4,0.3333333333333333,0.665384901,0.33461507490000003
5,0.0,0.99050175,0.009498293500000001
6,0.3333333333333333,0.6645276964,0.3354723044666667
7,0.5,0.48851854894999996,0.5114814655
8,0.6666666666666666,0.33460210276666663,0.6653978903333333
9,0.5,0.5043799295,0.49562009425
10,0.6666666666666666,0.33425941040000007,0.6657405769999999
11,1.0,0.00231422325,0.99768575
12,0.6666666666666666,0.386072717,0.6139272536666667
13,0.6666666666666666,0.3331324271666667,0.6668675756666667
14,0.5,0.502967889,0.49703212715
15,0.5,0.49320529,0.5067947174999999
16,0.6666666666666666,0.33514235416666666,0.6648576664333333
17,0.6666666666666666,0.3336507079666667,0.6663493009333333
18,1.0,0.00414817575,0.9958518000000001
19,1.0,0.00526400855,0.994736
20,0.5,0.4958211407,0.5041788985
21,0.0,0.994291925,0.0057080396
22,0.5,0.492461922,0.507538066
23,0.5,0.49363814985,0.5063618845
24,0.5,0.497075281,0.5029246945
25,1.0,0.0030838060500000004,0.9969162
26,0.5,0.509488085,0.49051193265
27,0.5,0.4958169269,0.504183069
28,0.5,0.497821358,0.502178632
29,1.0,0.00560862915,0.9943913799999999
30,0.5,0.49415200779999996,0.50584803
31,0.0,0.99350523,0.006494764
32,0.6666666666666666,0.33191424766666666,0.66808572
33,1.0,0.00863876825,0.99136125
34,0.5,0.49224931755,0.507750688
35,1.0,0.01115690845,0.988843125
36,0.3333333333333333,0.6638043443333334,0.33619566999999995
37,0.0,0.99360792,0.0063921125
38,0.3333333333333333,0.6636253060333334,0.33637472316666667
39,0.0,0.97831925,0.02168076025
40,1.0,0.007133434725,0.992866585
41,1.0,0.003395884066666667,0.9966041333333333
42,1.0,0.22457033559999998,0.77542967
43,0.3333333333333333,0.6616668731333334,0.338333161
44,0.0,0.9902314000000001,0.009768592
45,1.0,0.0058307824,0.994169215
46,0.3333333333333333,0.6634978060333333,0.33650219333333337
47,0.3333333333333333,0.6628911801333334,0.33710881643333335
48,0.5,0.49719012865,0.50280989125
49,0.3333333333333333,0.666930291,0.333069734
50,1.0,0.004772847166666667,0.9952271333333332
51,0.5,0.5038540505,0.4961459609
52,0.0,0.98724705,0.012752919
53,0.3333333333333333,0.6656089239999999,0.3343910635666667
54,0.5,0.4994912238,0.5005087765
55,0.3333333333333333,0.6627023854333334,0.33729763706666666
56,0.3333333333333333,0.6617094721,0.3382905401333334
57,0.0,0.99587925,0.0041207747000000005
58,0.3333333333333333,0.6612094621,0.3387905487666667
59,0.0,0.985505835,0.0144941727
60,0.6666666666666666,0.33496651316666665,0.6650334601666666
61,0.3333333333333333,0.6622568149333333,0.3377431885666667
62,0.3333333333333333,0.6608309821666667,0.33916905999999997
63,0.3333333333333333,0.5655269931666667,0.43447299410000007
64,1.0,0.00692223065,0.99307777
65,0.6666666666666666,0.32961536273333336,0.670384614
66,0.5,0.362859293,0.637140695
67,0.0,0.99375859,0.006241377866666666
68,1.0,0.0081420408,0.99185797
69,1.0,0.00622458405,0.993775415
70,0.5,0.508502296,0.49149768250000003
71,0.5,0.4971146901,0.5028853555
72,0.0,0.988364325,0.0116357
73,1.0,0.0052062600500000005,0.9947937499999999
74,1.0,0.0056198055,0.994380175
75,0.6666666666666666,0.33952436466666663,0.6604756002333333
76,0.5,0.49870597425,0.501294004
77,0.5,0.49815533264999995,0.5018447075
78,0.0,0.9912844999999999,0.0087154856
79,0.0,0.9948039049999999,0.00519610525
80,0.6666666666666666,0.3305378299666667,0.6694621596666667
81,0.75,0.25186650975,0.748133492
82,0.6666666666666666,0.3339921029,0.6660078908333333
83,0.6666666666666666,0.33180576026666664,0.668194212
84,0.3333333333333333,0.6623204998,0.3376795588666666
85,0.6666666666666666,0.32911696900000004,0.6708830083333334
86,1.0,0.0110507707,0.98894927
87,0.3333333333333333,0.6618520816666666,0.3381479256666666
88,1.0,0.004623375400000001,0.995376625
89,0.5,0.4964893647,0.5035106585
90,0.5,0.4983203735,0.501679634
91,0.3333333333333333,0.6628661244666667,0.3371338815
92,0.5,0.37102903400000004,0.628970985
93,1.0,0.004553647433333333,0.9954463466666666
