doc_num,pred,NEGATIVE,POSITIVE
0,0.0,0.95380808,0.046191944
1,0.5,0.496619708,0.5033803085
2,0.3333333333333333,0.6611095979333333,0.3388904366
3,1.0,0.014175071499999999,0.9858249166666666
4,0.0,0.991416435,0.008583543
5,0.5,0.47147402925,0.5285259365
6,0.3333333333333333,0.6609967557333333,0.33900320059999994
7,0.6666666666666666,0.3359759182666667,0.6640240630666666
8,1.0,0.005174995,0.9948250000000001
9,0.5,0.5049974389999999,0.49500256299999995
10,1.0,0.004305859249999999,0.9956941500000001
11,1.0,0.0061309498,0.99386905
12,0.3333333333333333,0.6610899875333333,0.33891001233333334
13,0.3333333333333333,0.5897453218666667,0.41025472100000004
14,0.5,0.50578497,0.494215067
15,0.5,0.49982335250000004,0.5001766595
16,0.5,0.4964905577,0.5035094895
17,0.6666666666666666,0.33223937696666667,0.6677606116666667
18,1.0,0.008612347,0.99138763
19,0.6666666666666666,0.3288711363333333,0.6711288513333334
20,0.5,0.4956509422,0.5043490845
21,0.0,0.993948475,0.006051524
22,0.5,0.49342671635,0.5065732985
23,0.5,0.49441025034999997,0.505589768
24,0.3333333333333333,0.6620528992,0.33794708433333326
25,1.0,0.0028751273,0.9971248500000001
26,0.5,0.516944645,0.4830553455
27,0.3333333333333333,0.6469312921666667,0.3530687304
28,0.3333333333333333,0.6651072257333334,0.3348927575
29,1.0,0.0114278511,0.98857213
30,0.5,0.49470054825000004,0.5052994332499999
31,0.3333333333333333,0.6520736909666667,0.34792629373333334
32,0.5,0.5004352165,0.4995647795
33,1.0,0.0045409722,0.99545905
34,0.6666666666666666,0.33119729596666664,0.6688027230000001
35,1.0,0.027405314,0.972594675
36,1.0,0.0165585885,0.9834414
37,0.5,0.508700402,0.49129959300000003
38,0.3333333333333333,0.6651883768333333,0.3348116447333333
39,0.0,0.9828448000000001,0.017155216
40,1.0,0.003289063233333333,0.9967109399999999
41,1.0,0.0033557283333333337,0.99664429
42,1.0,0.03810004745,0.9618999850000001
43,0.6666666666666666,0.33573643579999995,0.66426358
44,0.0,0.991750585,0.008249398
45,1.0,0.010362181,0.9896378299999999
46,0.3333333333333333,0.6634193093666666,0.3365807011
47,0.3333333333333333,0.6629335594,0.3370664512333333
48,0.5,0.49809387685,0.5019061435
49,0.0,0.9960102866666668,0.00398970275
50,1.0,0.016010492666666667,0.9839895
51,0.0,0.992586075,0.00741396565
52,0.3333333333333333,0.6654687863333334,0.3345312051666667
53,0.6666666666666666,0.33508622553333334,0.6649137568333333
54,0.5,0.499348191,0.5006517985
55,0.0,0.99271664,0.00728335215
56,0.3333333333333333,0.6655567843333333,0.33444324166666667
57,0.3333333333333333,0.6642905603333333,0.3357094438666666
58,0.5,0.49244169974999996,0.507558346
59,0.6666666666666666,0.33319862790000004,0.6668013479999999
60,1.0,0.0044042852,0.9955957
61,0.5,0.49858932045,0.501410712
62,0.3333333333333333,0.6559628985666667,0.34403709466666665
63,0.5,0.50382453,0.496175462
64,0.5,0.49326679805,0.5067331705
65,0.6666666666666666,0.3365339886666667,0.66346602
66,0.0,0.9897027,0.0102972925
67,0.3333333333333333,0.6619492338666667,0.33805078316666665
68,0.5,0.4944006984,0.5055993305
69,0.3333333333333333,0.6517515884666667,0.3482484023333334
70,0.0,0.9881589,0.011841137500000001
71,0.5,0.4967026731,0.5032973785
72,0.0,0.99372642,0.00627356385
73,1.0,0.005694855666666668,0.99430513
74,1.0,0.00656886225,0.9934311499999999
75,0.3333333333333333,0.6646240016,0.33537599739999996
76,0.3333333333333333,0.6643130686333333,0.3356869430666667
77,1.0,0.00423014485,0.99576989
78,0.5,0.4990142229,0.50098577965
79,0.3333333333333333,0.6604929185333334,0.3395070374333333
