doc_num,pred,NEGATIVE,POSITIVE
0,1.0,0.010595556733333332,0.9894044133333333
1,0.6666666666666666,0.33172911236666663,0.6682708877333333
2,0.5,0.514122965,0.48587701255
3,1.0,0.0011799236333333333,0.9988200566666666
4,0.0,0.98650387,0.013496132349999999
5,0.6666666666666666,0.33629603653333334,0.6637039554333333
6,1.0,0.01120927905,0.9887907499999999
7,1.0,0.0015970075999999999,0.9984030150000001
8,1.0,0.0034359461,0.996564015
9,0.6666666666666666,0.32581199876666667,0.6741880266666667
10,1.0,0.0020950176,0.9979049833333334
11,0.6666666666666666,0.3376174502,0.6623825683333333
12,0.6666666666666666,0.33116245666666666,0.6688375716666667
13,0.6666666666666666,0.33475297119999997,0.66524701
14,1.0,0.001209827,0.9987901899999999
15,1.0,0.00189130445,0.9981087
16,1.0,0.0011179408,0.9988820350000001
17,1.0,0.0013274194,0.9986725866666667
18,1.0,0.0037509090666666667,0.9962491
19,1.0,0.0198114067,0.9801886200000001
20,1.0,0.038013571,0.9619864300000001
21,1.0,0.0083180675,0.991681915
22,1.0,0.0082582182,0.99174177
23,1.0,0.0088642195,0.9911357675
24,1.0,0.00124625445,0.998753765
25,0.6666666666666666,0.21081540159999998,0.7891846100000001
26,1.0,0.0026393797,0.9973605999999999
27,1.0,0.00227923245,0.99772078
28,1.0,0.0015860818,0.99841395
29,0.6666666666666666,0.3322827659,0.6677172431999999
30,1.0,0.00192246465,0.99807757
31,1.0,0.005450618866666667,0.9945494
32,0.6666666666666666,0.3324744563,0.667525548
33,0.6666666666666666,0.3312621671666667,0.6687378206666666
34,0.6666666666666666,0.3314267453,0.6685732376666667
35,1.0,0.004597695966666667,0.99540228
36,1.0,0.0020533505,0.99794665
37,1.0,0.00168022015,0.998319765
38,1.0,0.00441253405,0.99558747
39,1.0,0.007025264,0.99297473
40,1.0,0.00212750845,0.9978725
41,1.0,0.0016962391,0.99830375
42,1.0,0.00117851785,0.998821485
43,0.5,0.49328720625,0.506712768
44,0.3333333333333333,0.6638594608666667,0.33614055966666667
45,1.0,0.0016000674,0.99839995
46,1.0,0.0081708886,0.991829085
47,0.3333333333333333,0.6661762026666667,0.33382378503333326
48,0.3333333333333333,0.6599733386666666,0.34002663000000005
49,0.6666666666666666,0.496889849,0.50311015988
50,1.0,0.00577191295,0.994228095
51,1.0,0.0013270467666666667,0.9986729333333333
52,0.5,0.498438382,0.5015615945
53,1.0,0.0034227937999999998,0.996577205
54,1.0,0.0084853145,0.99151468
55,0.3333333333333333,0.6609002608,0.33909975193333336
56,1.0,0.0024994061,0.9975005699999999
57,1.0,0.0079114305,0.9920885500000001
58,1.0,0.0015316831,0.9984683
59,1.0,0.00174792085,0.99825207
60,0.6666666666666666,0.3361505462666667,0.6638494734333333
61,1.0,0.0016384345999999998,0.9983615800000001
62,1.0,0.0013317787999999999,0.998668255
63,1.0,0.0018232965,0.9981766999999999
64,1.0,0.0013286344,0.9986713666666667
65,0.6666666666666666,0.3325754316666667,0.6674245766666665
66,1.0,0.0018837271333333333,0.99811629
67,1.0,0.0023214525,0.997678545
68,1.0,0.042778545700000004,0.95722145
69,1.0,0.00446309985,0.99553688
70,0.5,0.5024039385,0.49759602700000005
71,1.0,0.0041125309,0.995887475
72,0.5,0.2767792454,0.723220765
73,1.0,0.003244966866666667,0.9967550466666667
74,1.0,0.0023291983499999997,0.997670835
75,1.0,0.0012449190000000001,0.9987550700000001
76,1.0,0.0014222380000000001,0.9985777849999999
77,0.6666666666666666,0.33366112770000006,0.6663388911
78,0.6666666666666666,0.33278298489999997,0.6672169927666666
79,1.0,0.0017345611,0.99826543
80,1.0,0.0015901150000000002,0.9984098499999999
81,1.0,0.0026249791,0.99737505
82,1.0,0.0014784828,0.9985215133333334
83,1.0,0.0034619462,0.996538025
84,1.0,0.0037862301,0.996213775
85,0.6666666666666666,0.3265312711666667,0.6734686893333334
86,1.0,0.023827351,0.9761726500000001
87,1.0,0.038576045133333334,0.9614239666666666
88,1.0,0.0015895973,0.998410385
89,1.0,0.00155410235,0.9984459
90,1.0,0.00583403255,0.9941659199999999
91,1.0,0.0027497741500000002,0.9972502
92,0.6666666666666666,0.3342190134333334,0.6657809902
93,1.0,0.0055807181,0.9944192833333334
94,0.6666666666666666,0.33995260173333336,0.6600474106666666
95,1.0,0.015652509,0.9843475349999999
96,1.0,0.0015501980500000003,0.9984497699999999
97,1.0,0.00360579635,0.99639425
98,0.6666666666666666,0.33283008703333333,0.6671699122333333
99,1.0,0.0014671492333333334,0.9985328299999999
100,1.0,0.00691517505,0.993084825
101,0.6666666666666666,0.3310967647333333,0.6689032176666667
102,0.75,0.250500900325,0.7494990833999999
103,1.0,0.0012264703,0.998773475
104,1.0,0.0022101165,0.997789875
105,1.0,0.00119290615,0.99880707
106,0.3333333333333333,0.6656580613333333,0.33434197666666665
107,1.0,0.0015786913000000002,0.99842131
108,1.0,0.0017149404333333333,0.99828509
109,0.6666666666666666,0.33536153183333334,0.6646384699
110,1.0,0.0012090938,0.99879087
111,1.0,0.0061268178,0.99387322
112,1.0,0.00175779695,0.9982422
113,0.6666666666666666,0.34249949486666664,0.6575005522
114,0.75,0.2511136391,0.7488863325
115,0.6666666666666666,0.33051777899999996,0.6694822380000001
116,1.0,0.0014047788666666668,0.9985952466666667
117,0.6666666666666666,0.32933562376666664,0.6706643646666667
118,0.5,0.501651074,0.49834891200000003
119,0.6666666666666666,0.33310424983333337,0.6668957393333333
120,1.0,0.009867418999999999,0.9901326
121,1.0,0.0662716297,0.9337284
122,1.0,0.0020063269,0.997993645
123,1.0,0.0014279614666666666,0.9985719999999999
124,0.6666666666666666,0.32872344923333335,0.6712765636666665
125,1.0,0.0021221334,0.99787788
126,0.3333333333333333,0.664197221,0.3358027541
127,1.0,0.0071114784,0.9928885000000001
128,1.0,0.0023660056000000002,0.997634
129,1.0,0.00160555875,0.9983944
130,1.0,0.0016787308,0.998321275
131,1.0,0.009252314033333332,0.9907476766666666
132,1.0,0.0018460138,0.9981539700000001
133,0.3333333333333333,0.6589107983666667,0.34108921266666664
134,0.3333333333333333,0.6621687156,0.33783128086666664
135,0.5,0.4972607746,0.5027392695
136,0.3333333333333333,0.6646618141666667,0.335338173
137,0.6666666666666666,0.3339698895333334,0.6660301225333334
138,0.6666666666666666,0.3326586809,0.6673413315
139,0.6666666666666666,0.3390303160333334,0.6609696701333333
140,1.0,0.0029650570999999997,0.9970349333333334
141,1.0,0.011011544549999999,0.9889884
142,1.0,0.00221422025,0.9977858
143,1.0,0.0032351869,0.99676478
144,0.6666666666666666,0.30809221406666665,0.6919077750000001
145,1.0,0.0014674073,0.9985325700000001
146,1.0,0.0034714784,0.99652852
147,1.0,0.0015617614333333335,0.9984382333333333
148,1.0,0.0012960011,0.99870402
149,1.0,0.09029334755,0.90970665
150,0.6666666666666666,0.33605079996666665,0.6639491839499999
151,1.0,0.00121025915,0.998789695
152,1.0,0.0013246168333333334,0.9986753500000001
153,1.0,0.00229021105,0.9977098
154,1.0,0.0029915833,0.99700837
155,1.0,0.0021991165000000003,0.99780085
156,1.0,0.00188185445,0.99811815
157,1.0,0.0036766509,0.9963233633333334
158,1.0,0.0014540162500000001,0.998545975
159,1.0,0.0019224823999999998,0.9980775
160,1.0,0.014146432850000001,0.98585355
161,0.6666666666666666,0.3452952861,0.6547047126666666
162,1.0,0.01233483805,0.98766515
163,1.0,0.0016143242,0.9983857
164,1.0,0.0032815546,0.996718435
165,0.6666666666666666,0.3342364935333333,0.6657635213333334
166,1.0,0.0012542383499999999,0.9987457399999999
167,0.6666666666666666,0.3339250885,0.6660749214666667
168,1.0,0.005986080800000001,0.9940139333333334
169,0.6666666666666666,0.33144835926666666,0.6685516516666666
170,0.6666666666666666,0.33185906396666665,0.6681409534666667
171,1.0,0.008125657,0.99187437
172,1.0,0.0016266131,0.99837339
173,1.0,0.0038585130999999996,0.9961415
174,1.0,0.0048952916499999995,0.99510475
175,1.0,0.0017161661500000001,0.9982838
176,1.0,0.014670486833333335,0.9853295166666666
177,1.0,0.0013309738,0.9986690466666667
178,1.0,0.0037052216999999997,0.9962948
179,1.0,0.0012997701,0.998700205
180,1.0,0.0041485578,0.99585145
181,1.0,0.00377920675,0.996220785
182,0.6666666666666666,0.30876050670000005,0.691239478
183,1.0,0.0016262936999999998,0.998373685
184,1.0,0.0012134885333333334,0.9987864766666666
185,1.0,0.0014030883,0.9985969
186,1.0,0.0017633385500000001,0.99823666
187,1.0,0.004477718433333333,0.99552228
188,1.0,0.00121249025,0.9987875150000001
189,0.6666666666666666,0.3330211335666667,0.6669788676666667
190,1.0,0.0012418242,0.9987581999999999
191,1.0,0.005017449700000001,0.99498255
192,1.0,0.0014304892000000001,0.9985694700000001
193,0.3333333333333333,0.6584267583333333,0.3415732616666667
194,1.0,0.0030014813499999998,0.99699855
195,1.0,0.013035602299999999,0.9869643866666666
196,1.0,0.0013913717,0.99860862
197,0.6666666666666666,0.33971265889999996,0.6602873016666667
198,0.3333333333333333,0.6600158230666666,0.339984162
199,1.0,0.006832942999999999,0.99316705
200,1.0,0.0052409417,0.99475907
201,0.6666666666666666,0.3290130439666667,0.6709869136666667
202,0.6666666666666666,0.3306392827,0.6693607086666667
203,0.6666666666666666,0.33249625693333335,0.6675037623333333
