doc_num,pred,positive,neutral,negative
0,0.4,0.517754491,0.173943444,0.3083020426
1,0.6666666666666666,0.4585236933333333,0.2039913488888889,0.33748495777777776
2,0.36363636363636365,0.5890129000000001,0.1554855509090909,0.25550154818181814
3,0.2222222222222222,0.5747987440000001,0.15295987466666666,0.27224138277777776
4,0.6666666666666666,0.5116320011111112,0.16759372844444445,0.32077427166666667
5,0.4,0.559947448,0.167125382,0.2729271646
6,0.5454545454545454,0.5765860563636364,0.17242738,0.25098654463636366
7,0.4444444444444444,0.5429597277777778,0.17893825333333335,0.27810201677777774
8,0.8888888888888888,0.4853053,0.17750180833333334,0.3371928825555555
9,0.9090909090909091,0.46355147,0.18173126754545454,0.35471725681818184
10,0.4444444444444444,0.5292662922222222,0.17901848044444446,0.29171520333333334
11,1.0,0.44165876625,0.16917582,0.38916540125
12,0.7,0.543935718,0.18966843,0.26639586049999997
13,0.4,0.6089264240000001,0.155447378,0.23562618340000002
14,0.25,0.69436782375,0.131554686875,0.17407749549999998
15,0.75,0.48433700874999996,0.18188252375,0.33378045500000003
16,0.5,0.5479766225,0.174873107375,0.277150252875
17,0.2,0.6049802310000001,0.1616773204,0.23334244640000001
18,0.5714285714285714,0.6143685542857142,0.17057879942857143,0.21505264942857144
19,0.25,0.634563095,0.1471514455,0.218285465125
20,0.5,0.5910043775,0.163494525,0.24550109925000002
21,0.6,0.541497594,0.1498719526,0.3086304402
22,0.5714285714285714,0.5350826442857143,0.15440987928571429,0.31050748
23,0.8571428571428571,0.4826087128571429,0.1694090685714286,0.34798222
24,0.2857142857142857,0.6302177771428571,0.13431931114285714,0.23546290785714286
25,0.6,0.540695858,0.1841039095,0.275200234
26,1.0,0.46888830625,0.16079751875,0.370314178125
27,0.3333333333333333,0.6515355183333333,0.15139912233333333,0.19706538583333333
28,0.8571428571428571,0.5726350585714286,0.13951220371428572,0.2878527315714286
29,0.2222222222222222,0.59506609,0.17087862444444446,0.2340552732222222
30,0.0,0.6040330985714286,0.19034641785714285,0.20562048714285713
31,0.25,0.71853741,0.131813711875,0.149648891875
32,0.6,0.5479953519999999,0.15961992460000002,0.292384727
33,1.0,0.47354653375,0.16993729125,0.35651618125
34,0.4,0.584822689,0.1727923306,0.2423849696
35,0.2857142857142857,0.5929696471428573,0.17365374285714288,0.23337660857142858
36,0.6,0.492030353,0.18885505,0.3191146007
37,0.5,0.50650914375,0.1925619255,0.30092895625
38,0.8888888888888888,0.5134431155555556,0.15897814422222223,0.32757874911111107
39,0.0,0.6348992433333334,0.16269737666666667,0.20240340233333332
40,0.5,0.56538741875,0.15900120625,0.27561137125
41,0.9090909090909091,0.5339307427272727,0.19053643818181817,0.2755328229090909
42,0.2857142857142857,0.6048111628571429,0.15855329142857144,0.23663552928571427
43,0.2857142857142857,0.5365465857142857,0.19059919714285714,0.27285422228571427
44,0.5714285714285714,0.4815292728571428,0.172483865,0.345986872
45,0.75,0.51220714625,0.175948954625,0.311843912625
46,0.4444444444444444,0.6200044455555555,0.1449579648888889,0.23503757722222224
47,1.0,0.5485645383333334,0.1827120183333333,0.2687234366666667
48,0.25,0.60584964875,0.15134722,0.24280313225
49,0.0,0.6839377722222222,0.16349990666666667,0.15256233966666666
50,0.5,0.577284265,0.168535604375,0.254180133125
51,0.75,0.5353021812500001,0.162095968375,0.302601855625
52,0.4444444444444444,0.6086637011111111,0.16149500333333333,0.22984127666666668
53,0.2857142857142857,0.6421154257142857,0.15623832785714287,0.20164624914285714
54,0.2222222222222222,0.6316647066666667,0.16699986888888887,0.20133544533333333
55,0.4444444444444444,0.5919509355555556,0.1817689561111111,0.22628010411111113
56,0.5714285714285714,0.5276420457142857,0.17106183714285714,0.30129612
57,0.5714285714285714,0.5717365257142857,0.1384639137142857,0.2897995511428571
58,0.4444444444444444,0.55933856,0.15389971444444442,0.28676172288888885
59,0.8571428571428571,0.4882850214285715,0.16618567857142857,0.34552930857142855
60,0.3333333333333333,0.7306664500000001,0.11561207333333334,0.15372149799999998
61,0.2857142857142857,0.6950199057142857,0.12884682514285714,0.17613324485714285
62,0.25,0.6309052562499999,0.16071516875,0.208379570375
63,0.75,0.49184602125,0.15329000937499998,0.35486395875
64,0.75,0.5096641175,0.17677099375,0.31356487925
65,0.6666666666666666,0.5692758333333333,0.18920094899999998,0.24152322683333335
66,0.8888888888888888,0.5105101305555555,0.146144386,0.34334549233333334
67,0.5714285714285714,0.6381655842857142,0.15754263057142856,0.2042917507142857
68,0.25,0.53160669375,0.21729547875,0.2510978275
69,0.8,0.599536748,0.147416324,0.253046983
70,0.5714285714285714,0.5999481585714286,0.16569682142857142,0.23435501514285714
71,0.3333333333333333,0.6265221916666667,0.13286365733333333,0.24061416666666666
72,0.25,0.6432016174999999,0.15080883750000001,0.20598954075
73,0.6666666666666666,0.5035275216666667,0.171503345,0.324969129
74,0.3,0.607101251,0.1927610022,0.20013777240000002
75,0.375,0.58509907625,0.205040545,0.20986038175000002
76,0.25,0.54240425875,0.1770558345,0.28053989375
77,0.6666666666666666,0.46892286666666666,0.2069303,0.32414685
78,0.2857142857142857,0.64751421,0.15028725714285712,0.2021985492857143
79,0.2857142857142857,0.6561183728571428,0.14853091571428573,0.19535072157142858
80,0.5,0.6041095925,0.17553461625,0.220355785625
81,0.25,0.6960772875,0.138108922,0.16581379562499998
82,0.6666666666666666,0.5268570111111112,0.15097566222222222,0.32216732333333337
83,0.2222222222222222,0.6171691688888888,0.15230760044444447,0.2305232442222222
84,0.5,0.554466275,0.19923337,0.24630034675
85,0.5714285714285714,0.6184253571428571,0.16115546671428574,0.22041919014285716
86,0.5714285714285714,0.6172410128571428,0.12979756285714286,0.2529614414285714
87,0.0,0.5865323842857143,0.21356808,0.19989951685714286
88,0.25,0.6789390975,0.136169245625,0.184891666875
89,0.5714285714285714,0.56594686,0.1696497871428571,0.264403345
90,0.5714285714285714,0.5771701414285715,0.18704525014285714,0.23578459885714284
91,0.75,0.51747009625,0.14354137075,0.3389885405
92,0.6666666666666666,0.5270869555555556,0.2003704062222222,0.2725426203333334
93,0.2857142857142857,0.57346284,0.174246832,0.25229031
94,0.5714285714285714,0.5936868557142857,0.15047802857142858,0.2558351087142857
95,0.5,0.58874594,0.1630512655,0.24820278637499998
96,0.7272727272727273,0.5380987345454545,0.160617374,0.30128389645454545
97,0.6,0.588426769,0.1639935984,0.247579645
98,0.6,0.5698840909999999,0.1769366399,0.2531792746
99,0.25,0.65957328125,0.156703853,0.183722868
100,0.25,0.66882447875,0.135537624875,0.1956378755
101,0.75,0.5026528287500001,0.152036180375,0.3453109905
102,0.8571428571428571,0.5296419342857143,0.17281705228571426,0.29754099742857143
103,0.5,0.4910326975,0.1694876175,0.33947967087500003
104,0.2857142857142857,0.5876218357142857,0.22343197714285715,0.18894616742857145
105,0.75,0.46334505125000003,0.236497652,0.300157307
106,0.5,0.4947224725,0.26586093,0.23941658675
107,0.75,0.439682075,0.19941247875,0.36090543750000004
108,0.25,0.5882488925,0.19573853625,0.21601255425
109,0.75,0.51878721125,0.161260275875,0.3199525205
110,0.25,0.65589870375,0.16209271375,0.18200857425
111,0.0,0.6264645499999999,0.19266852285714284,0.18086694142857143
112,0.25,0.51476171375,0.1848530445,0.30038524712500003
113,0.5714285714285714,0.58199511,0.1683696337142857,0.24963524571428572
114,0.5454545454545454,0.5319191309090909,0.17549473363636364,0.2925861165454546
115,0.6,0.5586483215,0.1684441228,0.2729075378
116,0.5,0.5391730512499999,0.20491575375,0.25591117875
117,0.75,0.5496384175,0.17886179125,0.271499783125
118,0.2857142857142857,0.5692941242857142,0.1857387885714286,0.2449671
119,0.0,0.6701176171428571,0.16111632214285715,0.168766052
120,0.2857142857142857,0.5990285385714286,0.17900740857142858,0.22196404714285714
121,0.2857142857142857,0.6464280442857142,0.16211837571428572,0.1914535807142857
122,0.0,0.652680049,0.1831511806,0.164168769
123,0.25,0.60005653875,0.1724414075,0.227502056
124,0.375,0.55373374,0.1954915455,0.250774718125
125,0.36363636363636365,0.6014215763636364,0.16536579818181818,0.23321262490909092
126,0.6666666666666666,0.46812897777777773,0.2111301088888889,0.3207409011111111
127,0.2222222222222222,0.5885789911111111,0.16543997844444444,0.24598101833333333
128,0.5,0.60953297375,0.143146235625,0.2473207755
129,0.5,0.58477386875,0.14371357475,0.271512557
130,0.75,0.50966114875,0.179699699375,0.310639157
131,0.2222222222222222,0.6432638211111111,0.1602772422222222,0.1964589101111111
132,0.3,0.533092076,0.21167931539999998,0.25522860199999997
133,0.6,0.56187122,0.1605448494,0.27758393309999996
134,0.0,0.63171371625,0.17298546875,0.1953008175
135,0.6666666666666666,0.5074743588888889,0.1707575411111111,0.3217681072222222
