doc_num,pred,positive,neutral,negative
0,0.42857142857142855,0.5254895733333333,0.22632181995238093,0.2481886110952381
1,0.36,0.6076740596,0.15887011771999998,0.2334558148
2,0.42857142857142855,0.5549318292857143,0.17649878892857143,0.26856938564285715
3,0.4166666666666667,0.5959383023333333,0.163432392875,0.24062930466666665
4,0.3333333333333333,0.6065656866666667,0.171407776,0.22202651679166666
5,0.14814814814814814,0.6571908951851853,0.1749953008888889,0.16781380414814814
6,0.041666666666666664,0.6351127920833334,0.19440212516666666,0.17048507708333335
7,0.4,0.582391648,0.17219350976,0.24541483432
8,0.23076923076923078,0.6599391842307691,0.16625300746153845,0.17380780223076925
9,0.37037037037037035,0.5776091507407407,0.1817962517037037,0.24059458951851853
10,0.23076923076923078,0.6603144519230769,0.16606331823076925,0.17362222376923078
11,0.23076923076923078,0.6603461934615384,0.1660487313076923,0.1736050737692308
12,0.3333333333333333,0.6065656866666667,0.171407776,0.22202651679166666
13,0.041666666666666664,0.6344279970833333,0.19432297516666666,0.17124902333333333
14,0.37037037037037035,0.5775231711111112,0.18181644429629631,0.24066037618518518
15,0.14814814814814814,0.6573536522222222,0.17490186977777777,0.167744478962963
16,0.4,0.5824173688,0.17233751576,0.24524510232000002
17,0.23076923076923078,0.6605327688461539,0.1657380997692308,0.17372912646153849
18,0.43478260869565216,0.5896377391304348,0.15600504339130436,0.254357213
19,0.27586206896551724,0.6354147734482759,0.15724269372413796,0.20734253627586205
20,0.2962962962962963,0.6284819837037037,0.17121173937037037,0.20030627199999998
21,0.07407407407407407,0.6684245585185186,0.16211566255555554,0.16945977103703705
22,0.4166666666666667,0.5784567187499999,0.17447048750000002,0.24707278158333335
23,0.07407407407407407,0.6717911181481482,0.1680542095925926,0.16015467011111112
24,0.38461538461538464,0.6211785307692307,0.15722822092307692,0.2215932321923077
25,0.4,0.6009966368,0.1756362294,0.22336713652
26,0.32,0.6157254799999999,0.16362979228,0.2206447304
27,0.6086956521739131,0.5637959417391304,0.17661583391304347,0.2595882158695652
28,0.041666666666666664,0.6344279970833333,0.19432297516666666,0.17124902333333333
29,0.4,0.6010308044,0.17559892368,0.22337026592
30,0.4166666666666667,0.5781600754166667,0.17462427583333331,0.24721563866666665
31,0.6086956521739131,0.5636522582608695,0.1766899352173913,0.2596577963043478
32,0.45454545454545453,0.5903919854545454,0.17799458036363636,0.23161342127272724
33,0.24,0.6075964968,0.1832125666,0.20919093496000002
34,0.38461538461538464,0.6127088857692308,0.1617085488076923,0.22558255376923078
35,0.4,0.6010393548,0.17559118488,0.22336945792000001
36,0.5,0.57426160875,0.17132820125,0.254410197875
37,0.15384615384615385,0.6059508873076923,0.1854695030769231,0.20857961226923075
38,0.5,0.5742899175,0.17135116625000002,0.25435892620833334
39,0.15384615384615385,0.6060905215384615,0.18535350423076924,0.2085559811153846
40,0.24,0.6078681996,0.182706387,0.20942540816000002
41,0.24,0.6080310976,0.1827764966,0.20919239936
42,0.38095238095238093,0.5996725933333333,0.16840977476190475,0.23191761514285714
43,0.56,0.5641498856,0.16844209587999998,0.2674080168
44,0.3076923076923077,0.5973249653846154,0.17481834846153846,0.22785668776923076
45,0.24,0.6073731092,0.1831016446,0.20952524456
46,0.3076923076923077,0.6064934834615385,0.1621577646923077,0.23134874669230768
47,0.47058823529411764,0.5925167964705882,0.15675374470588235,0.2507294489411765
48,0.2777777777777778,0.5731946527777778,0.20256304805555556,0.22424228422222223
49,0.47619047619047616,0.5394360797619048,0.18191909676190474,0.2786448174761905
50,0.2608695652173913,0.6056849143478261,0.18075636186956523,0.21355871652173913
51,0.38095238095238093,0.5392354178571429,0.1832186658095238,0.2775459122380952
52,0.2727272727272727,0.611769079090909,0.17556495163636365,0.21266596604545454
53,0.21052631578947367,0.6488521047368421,0.1683466827368421,0.18280118978947368
54,0.2857142857142857,0.6036004066666667,0.17481984838095238,0.22157974347619047
55,0.38095238095238093,0.597997730952381,0.1711873817142857,0.2308148915714286
56,0.2857142857142857,0.6030955652380953,0.16885581704761904,0.22804861528571427
57,0.3333333333333333,0.5793169066666667,0.17809742622222224,0.24258566722222222
58,0.625,0.602137468125,0.16682844625,0.2310340948125
