doc_num,pred,positive,neutral,negative
0,0.0,0.6027593,0.24690557999999999,0.15033515
1,1.0,0.40940781333333326,0.2881647233333333,0.30242744666666665
2,0.6666666666666666,0.46710112666666664,0.24537873,0.2875201866666667
3,0.6666666666666666,0.48914609333333336,0.19517327333333334,0.3156806033333333
4,1.0,0.36865011,0.24269702,0.38865284
5,0.6666666666666666,0.5317516166666667,0.17784274333333336,0.2904056466666667
6,0.0,0.6385327766666666,0.18004073666666667,0.18142650666666668
7,0.0,0.5748676166666666,0.20339610666666666,0.22173627166666665
8,0.5,0.522180535,0.1973684925,0.280450955
9,0.6666666666666666,0.5166957333333334,0.19263568666666667,0.29066857
10,1.0,0.499620595,0.1907504125,0.3096289925
11,0.5,0.503298735,0.2424530075,0.254248264
12,1.0,0.41350776,0.2545903725,0.33190187250000003
13,0.25,0.58118102,0.2676954475,0.151123535
14,1.3333333333333333,0.3954567533333333,0.18957610333333333,0.4149671533333333
15,0.5,0.5990847575,0.14698795,0.25392728
16,0.4,0.58240317,0.21206822079999998,0.205528636
17,1.0,0.483255115,0.198891865,0.3178529825
18,0.5,0.44761478250000003,0.22658137750000001,0.3258038425
19,0.6666666666666666,0.45369259,0.1708943133333333,0.37541312
20,0.6666666666666666,0.544791,0.20097674333333335,0.25423225666666666
21,0.5,0.4449307525,0.176330825,0.378738415
22,1.25,0.358071385,0.266748945,0.3751796525
23,0.0,0.5973309725,0.211020295,0.19164873999999998
24,1.5,0.38041479500000003,0.1798778675,0.43970734
25,1.3333333333333333,0.37168932,0.21077685666666665,0.4175338366666666
26,0.5,0.5468040025,0.15640980575000002,0.29678620925
27,0.6666666666666666,0.47445972333333336,0.22700162666666668,0.29853861
28,0.0,0.65335792,0.16392473666666665,0.1827173666666667
29,1.3333333333333333,0.3559972466666667,0.21346200666666668,0.43054068999999995
30,0.6666666666666666,0.49934177,0.2282475466666667,0.27241068133333335
31,1.3333333333333333,0.4234090766666667,0.21130601666666668,0.36528491333333335
32,1.25,0.3924399,0.264662835,0.34289728750000004
33,1.0,0.48218460499999993,0.20393245,0.313882975
34,0.5,0.5489654575,0.17809097875000002,0.2729435575
35,1.3333333333333333,0.37155709000000003,0.20199068333333334,0.42645222666666666
36,0.5,0.49622824249999997,0.2122315075,0.2915402525
37,0.6666666666666666,0.4675526433333333,0.20371217666666666,0.32873512
38,1.0,0.48253231250000006,0.2037248475,0.3137428625
39,0.6666666666666666,0.5244850766666667,0.22609389333333332,0.24942102333333335
40,1.3333333333333333,0.46511287333333334,0.17652320666666665,0.3583638866666667
41,0.0,0.67118244,0.118405775,0.210411735
42,0.5,0.5050376050000001,0.197139885,0.297822495
43,0.5,0.5348619824999999,0.2428649075,0.22227309
44,1.0,0.4805940375,0.22459665,0.29480932625
45,1.3333333333333333,0.4693796833333333,0.17825609333333334,0.35236420333333335
46,0.6666666666666666,0.44548550333333337,0.19259985,0.36191466666666666
47,1.3333333333333333,0.4302551433333333,0.114933732,0.4548111213333333
48,0.5,0.5735341725,0.22555664250000002,0.200909171
49,1.3333333333333333,0.43121442000000004,0.21560273,0.3531829
50,0.6666666666666666,0.6053303666666666,0.17923122333333333,0.21543836866666666
51,0.6666666666666666,0.45854536999999995,0.22881093,0.31264365
52,2.0,0.2850347933333333,0.15410417333333334,0.5608610466666667
53,0.5,0.4639196375,0.23516524,0.300915065
54,0.6666666666666666,0.4070243966666667,0.22784371,0.36513192666666666
55,0.6666666666666666,0.4459143933333333,0.170066088,0.3840194780000001
56,0.6666666666666666,0.3222691713333333,0.17794358,0.49978721000000004
57,1.3333333333333333,0.38338127000000005,0.19899533000000003,0.4176233933333333
58,0.6666666666666666,0.48182244333333335,0.17107002666666668,0.34710751
59,0.6666666666666666,0.5612525133333334,0.1777265,0.26102096666666663
60,0.5,0.5389169524999999,0.1740207725,0.28706229275
61,0.5,0.445055155,0.23604710750000002,0.318897725
62,0.6666666666666666,0.56222916,0.15818666333333334,0.2795841843333333
63,1.0,0.426363515,0.213015025,0.36062144
64,1.3333333333333333,0.4690306633333334,0.19667013666666666,0.334299202
65,0.6666666666666666,0.5363384966666667,0.18004859000000004,0.28361294666666664
66,1.0,0.4491960975,0.20129769749999998,0.34950619499999996
67,0.0,0.53346042,0.25742872666666666,0.209110868
68,1.3333333333333333,0.30537553666666667,0.18210766,0.5125168033333334
69,1.3333333333333333,0.30223111666666663,0.19469139000000002,0.5030774833333334
70,1.3333333333333333,0.41106374333333334,0.14847134666666667,0.4404648466666667
71,0.6666666666666666,0.5758153,0.1826050733333333,0.24157964666666665
72,0.75,0.46747498249999997,0.2644034875,0.26812153250000004
73,0.5,0.4922022825,0.24631248,0.26148523
74,2.0,0.25470019666666666,0.15141200333333335,0.5938877833333334
75,0.6666666666666666,0.49495788,0.14110057,0.36394153999999995
76,0.6666666666666666,0.5299210200000001,0.16400323666666666,0.30607572666666666
77,0.6666666666666666,0.48295605666666663,0.15071415666666665,0.36632977333333333
78,1.0,0.419920175,0.2033152225,0.37676460749999996
79,1.3333333333333333,0.37277103,0.14213357333333332,0.4850953866666667
80,0.6666666666666666,0.4816494966666667,0.2538557833333333,0.2644946833333333
81,0.6666666666666666,0.41550687999999997,0.23138067666666665,0.35311246999999996
82,0.0,0.562026555,0.24168592,0.19628755650000002
83,0.0,0.5566808675,0.2373004625,0.2060186725
84,0.5,0.475838565,0.265175405,0.2589860375
85,1.3333333333333333,0.3913756933333333,0.1986213166666667,0.41000296333333336
86,0.0,0.6359854025,0.20743737,0.15657718625
87,1.0,0.3755747525,0.239586565,0.384838675
88,0.5,0.592110035,0.19719592,0.2106940175
89,1.0,0.48542123000000004,0.194009065,0.3205697
90,0.0,0.49442451,0.2263790933333333,0.27919638333333335
91,1.3333333333333333,0.3975064366666667,0.18981180333333333,0.41268174
92,0.0,0.7297157733333334,0.16005418133333335,0.11023004533333332
93,0.0,0.5840060366666667,0.18843059666666664,0.22756333333333334
94,0.5,0.506158935,0.232247375,0.26159369
95,0.6666666666666666,0.43932052000000005,0.19965069333333332,0.3610287566666666
96,0.5,0.5502276375,0.196737405,0.25303496125
97,0.0,0.7007725300000001,0.19327766866666665,0.105949848
98,1.0,0.41160018,0.2779798175,0.310420005
99,0.0,0.5506482533333333,0.23561399333333333,0.21373775333333334
100,0.5,0.5638091775,0.1992045975,0.23698623000000002
101,1.3333333333333333,0.42193926666666665,0.22143572666666667,0.3566250266666667
102,1.0,0.5482483125000001,0.195092225,0.25665947
103,0.6666666666666666,0.33909860666666664,0.22105092999999998,0.4398504466666667
104,0.6666666666666666,0.5066766166666666,0.18913188,0.30419148333333335
105,0.75,0.4437386625,0.2531256375,0.3031356725
106,0.5,0.5289668125,0.17575680500000002,0.2952763875
107,0.5,0.580442405,0.1616016515,0.2579559275
108,1.0,0.37200661,0.18330416,0.44468924249999997
109,1.3333333333333333,0.3590126933333333,0.18794255333333335,0.45304473
110,0.5,0.468862405,0.250995215,0.2801423825
111,0.6666666666666666,0.5218242966666667,0.1977127466666667,0.28046295666666665
112,1.0,0.3780367825,0.20686857,0.41509465
113,1.0,0.442095475,0.229658465,0.32824605
114,1.0,0.34662366499999997,0.2598753425,0.39350098
115,0.4,0.5715242,0.20155048999999997,0.2269253086
116,0.6666666666666666,0.39450621666666663,0.21482513666666667,0.39066862999999996
117,1.6666666666666667,0.3755190933333334,0.29810732666666667,0.326373561
118,0.5,0.4294898075,0.23527938,0.335230805
119,1.3333333333333333,0.3641040066666667,0.19422803999999996,0.44166792
120,0.0,0.5593021400000001,0.22596531666666667,0.21473254333333333
121,1.0,0.474837415,0.16538644,0.35977613375
122,0.6666666666666666,0.4439823133333333,0.20893446999999998,0.3470832133333334
123,0.6666666666666666,0.45240368999999997,0.24874936666666667,0.29884693333333334
124,1.3333333333333333,0.36609616666666667,0.21951922000000001,0.4143846066666667
125,0.6666666666666666,0.5110604866666667,0.20088594,0.28805357
126,0.5,0.6307758325,0.1751054275,0.1941187655
127,0.5,0.4525903425,0.2075214275,0.33988821999999996
128,0.5,0.5725432500000001,0.183021339,0.24443542725
129,0.75,0.470453075,0.2894755675,0.24007138
130,0.75,0.44765733,0.2857861075,0.26655655875
131,0.6666666666666666,0.4818003966666667,0.20786531666666666,0.31033431
132,0.5,0.52786071,0.18879602750000002,0.2833432525
133,0.6666666666666666,0.4130823866666667,0.19769426666666667,0.38922332666666665
134,1.0,0.3990885125,0.217917735,0.38299378
135,1.5,0.38702782,0.218861535,0.394110645
136,0.5,0.5048302,0.1883730125,0.3067967975
137,0.5,0.5230473975,0.18561926,0.291333344
