doc_num,pred,positive,neutral,negative
0,0.5,0.5739050075,0.1788397975,0.24725520875
1,1.2,0.353874164,0.19586030599999998,0.45026554
2,0.5,0.40273743500000003,0.2417288125,0.3555337475
3,0.4,0.41494253480000004,0.21795826599999998,0.367099212
4,1.6,0.305881852,0.18712975999999998,0.506988386
5,0.0,0.5817013000000001,0.20987862999999998,0.20842005666666666
6,1.6,0.342505184,0.162112083,0.49538272
7,0.0,0.5402003766666666,0.231071225,0.22872841
8,1.5,0.3044282133333333,0.21570241499999998,0.4798693633333333
9,0.8333333333333334,0.436024215,0.26827295833333337,0.29570281933333337
10,1.0,0.5095682175,0.1664448415,0.3239869675
11,1.0,0.38899057000000004,0.19613839500000002,0.41487106500000004
12,0.8,0.469044394,0.187972728,0.34298289000000004
13,1.0,0.56111549,0.141401345,0.297483161
14,0.5,0.6083614500000001,0.12218156125,0.26945696875
15,0.5,0.4384518575,0.19385042,0.3676977125
16,1.5,0.28535536,0.16657716,0.5480674624999999
17,1.0,0.3915463175,0.222874315,0.3855793875
18,0.8,0.520217672,0.208566124,0.27121622199999995
19,0.5,0.632616525,0.1511226955,0.21626079075000001
20,1.3333333333333333,0.44646088666666667,0.1977887,0.3557504093333333
21,0.3333333333333333,0.5165957033333334,0.18789306666666664,0.295511245
22,0.8,0.43131948600000003,0.19388024399999998,0.37480029
23,0.8,0.41438379799999997,0.18573919,0.3998770252
24,0.4,0.597388704,0.15818504,0.244426274
25,0.8,0.49365268,0.18450377599999998,0.321843562
26,0.5,0.5616163275,0.1791655615,0.25921812
27,0.0,0.66327362,0.15574329,0.1809830354
28,0.6666666666666666,0.5105815216666666,0.18998677833333333,0.299431685
29,1.6,0.411232036,0.20347550399999997,0.3852924608
30,0.0,0.6175546249999999,0.1946782175,0.18776715
31,1.0,0.4702380225,0.186647145,0.3431148065
32,0.5,0.5247927225,0.1580148575,0.3171924365
33,1.5,0.3437155,0.2193640875,0.43692043
34,1.6,0.344774338,0.19318717800000001,0.46203848000000003
35,0.5,0.5284971675000001,0.183421295,0.288081565
36,1.2,0.347628544,0.200022264,0.452349188
37,0.0,0.5456885775,0.18940750750000002,0.2649039275
38,1.5,0.2669184075,0.16189948125,0.57118212
39,0.4,0.631079072,0.13801938200000002,0.23090154160000004
40,1.6,0.346869598,0.185136478,0.467993946
41,1.2,0.355872214,0.18569925599999998,0.45842851900000003
42,1.5,0.40562025,0.2043962275,0.38998352000000003
43,0.0,0.577037568,0.213131554,0.209830864
44,1.2,0.33200238400000004,0.19465412799999998,0.47334348400000004
